hotel_name,price_euros,rating,num_reviews,quality_over_5,quality_type,neighborhood,description
Hostal Lisboa,964.0,8.7,2767.0,3.0,stars,"Madrid City Center, Madrid","Twin Room
2 twin beds
Free cancellation
Only 1 room left at this price on our site"
Vincci Soho,1659.0,8.7,8253.0,4.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Ilunion Pio XII,888.0,8.7,11847.0,4.0,stars,"Chamartín, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Estudio RetiroIbiza I,898.0,7.7,29.0,3.0,squares,"Retiro, Madrid","King Studio with Sofa Bed
Entire studio • 1 bathroom • 1 kitchen • 30m²
1 full bed
Free cancellation"
One Shot Prado,1042.0,7.9,2585.0,3.0,stars,"Madrid City Center, Madrid","Economy Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
Only 1 room left at this price on our site"
Estudios Arturo Soria by Rent Me,682.0,7.7,32.0,,,"Ciudad Lineal, Madrid","Studio
Entire studio • 1 bathroom
1 full bed
Only 2 left at this price on our site"
Canillas - Mintystay Apartments,954.0,8.4,65.0,4.0,squares,"Chamartín, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 53m²
2 beds (1 king, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Hotelito Boutique Madrid Puente Vallecas,765.0,8.7,32.0,3.0,squares,"Puente de Vallecas, Madrid","Studio
Entire studio • 1 bathroom • 1 kitchen • 21m²
1 full bed
Free cancellation
Only 4 left at this price on our site"
Intimate Studio in the heart of Madrid,775.0,,,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation"
Modern Cozy - 1Bedroom 1Bathroom - Lavapies,819.0,8.4,9.0,,,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bathroom • 1 kitchen • 40m²
Free cancellation"
Miosotis Suites,870.0,8.6,710.0,4.0,squares,"Tetuan, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 45m²
2 beds (1 full, 1 sofa bed)
Only 1 left at this price on our site"
Grupotel Mayorazgo,1406.0,8.8,7394.0,4.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
Only 1 room left at this price on our site"
Minty Stay - Ortega y Gasset,904.0,7.8,32.0,3.0,squares,"Salamanca, Madrid","Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 28m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
AP Plaza de España,755.0,8.0,271.0,3.0,squares,"Madrid City Center, Madrid","Superior Studio
Entire studio • 1 bathroom • 1 kitchen • 23m²
1 full bed
Only 3 left at this price on our site"
Hostal Sun Gate,1164.0,9.1,445.0,2.0,stars,"Madrid City Center, Madrid","Economy Double Room
1 full bed
Free cancellation
Only 1 room left at this price on our site"
Eurostars Madrid Gran Vía,1219.0,8.7,3302.0,4.0,stars,"Madrid City Center, Madrid","Double Room
Beds: 1 double or 2 twins
Only 2 rooms left at this price on our site"
Home Art Apartments Bernabéu,1165.0,9.3,109.0,3.0,squares,"Tetuan, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 45m²
2 beds (1 sofa bed, 1 queen)
Free cancellation
No prepayment needed – pay at the property"
Claridge Madrid,1295.0,8.7,3756.0,4.0,stars,"Retiro, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Pestana CR7 Gran Vía Madrid,1452.0,8.4,7277.0,4.0,stars,"Madrid City Center, Madrid","Superior Room
1 queen bed
Free cancellation
Only 1 room left at this price on our site"
Charming Ribera del Manzanares Madrid,824.0,7.9,44.0,3.0,squares,"Arganzuela, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 35m²
2 beds (1 full, 1 sofa bed)
Only 1 left at this price on our site"
Vincci The Mint,1823.0,9.1,4052.0,4.0,stars,"Madrid City Center, Madrid","Twin Room
2 twin beds
Free cancellation"
Catalonia El Retiro,1043.0,8.9,2960.0,4.0,stars,"Retiro, Madrid","Standard Double or Twin Room
Beds: 1 double or 2 twins"
Alianza Suites,669.0,9.2,830.0,3.0,squares,"Villaverde, Madrid","King Studio with Sofa Bed
Entire studio • 1 bathroom • 1 kitchen • 28m²
1 queen bed
Free cancellation"
Ilunion Atrium,1025.0,8.5,8949.0,4.0,stars,"Ciudad Lineal, Madrid","Double or Twin Room
Multiple bed types
Free cancellation"
Novotel Madrid City Las Ventas,920.0,8.6,3178.0,4.0,stars,"Ciudad Lineal, Madrid","Executive Double Room with Sofa
1 queen bed"
Charming Puerta de Toledo VII - Estancias Temporales,1010.0,8.0,3.0,3.0,squares,"Arganzuela, Madrid","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 65m²
2 beds (1 twin, 1 full)
Free cancellation"
Hotel Madrid Río,735.0,7.3,8746.0,2.0,stars,"Usera, Madrid","Double or Twin Room
1 full bed
Free cancellation"
Hotel Avenida Gran Vía,1151.0,8.1,717.0,3.0,stars,"Madrid City Center, Madrid","Double or Twin Room (1-2 Adults)
Beds: 1 double or 2 twins
Free cancellation
Only 1 room left at this price on our site"
Agumar,1229.0,8.1,13516.0,4.0,stars,"Retiro, Madrid","Standard Family Room
4 beds (2 twins, 2 sofa beds)
Only 1 room left at this price on our site"
Beautiful duplex in the center,848.0,9.0,1.0,,,"Madrid City Center, Madrid","One-Bedroom Apartment
1 queen bed
Free cancellation"
Stunning Studio in Plaza Mayor,787.0,8.5,2.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation"
Nice apartment in Chamberí PON23,756.0,6.5,21.0,,,"Chamberi, Madrid","One-Bedroom Apartment
2 beds (1 full, 1 sofa bed)
Free cancellation"
Globales Acis y Galatea,875.0,7.9,3498.0,3.0,stars,"Hortaleza, Madrid","Room Assigned on Arrival
1 full bed
Free cancellation"
The Bridge Huertas,800.0,7.4,794.0,3.0,squares,"Madrid City Center, Madrid","Double Room
1 full bed
Free cancellation
Only 1 room left at this price on our site"
NH Barajas Airport,773.0,8.4,6771.0,3.0,stars,"Barajas, Madrid","Standard Double or Twin Room
Beds: 1 double or 2 twins"
Be Mate Trafalgar,1204.0,9.3,78.0,4.0,squares,"Chamberi, Madrid","Apartment with Terrace
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
1 queen bed
Free cancellation"
Rincón de Gran Vía,993.0,8.2,12432.0,3.0,stars,"Madrid City Center, Madrid","Superior Double Room
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
Apartamento V AlcaláRetiro Ideal parejas,1194.0,8.8,32.0,3.0,squares,"Salamanca, Madrid","Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
3 beds (2 twins, 1 sofa bed)
Free cancellation"
Encantador ático en el centro de Madrid by beBalmy,719.0,7.2,17.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 25m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
Apartment in monumental square Madrid Center,1208.0,9.2,73.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Standard Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 50m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Lofts Reformados en el Bernabéu,768.0,7.3,139.0,3.0,squares,"Tetuan, Madrid","Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 54m²
2 beds (1 full, 1 sofa bed)
Only 1 left at this price on our site"
Apartamento con terraza y vistas AlcaláRetiro,1170.0,8.1,12.0,3.0,squares,"Salamanca, Madrid","Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 45m²
2 twin beds
Free cancellation"
Quatro Puerta del Sol,1370.0,8.5,2970.0,4.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Apartamentos Cava Baja,1211.0,9.1,819.0,4.0,squares,"Madrid City Center, Madrid","Studio - Ground floor
Entire studio • 1 bathroom • 1 kitchen • 45m²
2 beds (1 sofa bed, 1 queen)
Free cancellation
Only 1 left at this price on our site"
Apartamento antonio lopez a,828.0,8.8,7.0,3.0,squares,"Usera, Madrid","One-Bedroom Apartment
2 beds (1 sofa bed, 1 queen)
Free cancellation"
AC Hotel Avenida de América by Marriott,1079.0,8.8,2988.0,3.0,stars,"Salamanca, Madrid","Queen Room
1 queen bed
Free cancellation
No prepayment needed – pay at the property"
Espahotel Plaza de España,1247.0,7.8,3649.0,3.0,stars,"Madrid City Center, Madrid","Premium Double Room
Multiple bed types
Free cancellation
Only 1 room left at this price on our site"
NH Madrid Ribera del Manzanares,1031.0,8.6,3694.0,4.0,stars,"Arganzuela, Madrid","Standard Double or Twin Room
Multiple bed types"
Petit Palace Savoy Alfonso XII,1291.0,8.4,2375.0,4.0,stars,"Retiro, Madrid","Double Room
1 full bed"
Funway Academic Resort,830.0,7.6,2022.0,3.0,squares,"Tetuan, Madrid","Double Room with Private Bathroom
1 full bed
Free cancellation
Only 4 rooms left at this price on our site"
Be Mate Gran Vía Suites,1178.0,8.6,1157.0,3.0,squares,"Madrid City Center, Madrid","Classic Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 26m²
2 beds (1 sofa bed, 1 queen)
Free cancellation
Only 1 left at this price on our site"
PACOROOMS,1054.0,8.6,735.0,3.0,squares,"Madrid City Center, Madrid","Deluxe Double Room
1 full bed
Free cancellation
Only 1 room left at this price on our site"
AC Hotel Atocha by Marriott,1337.0,8.7,1386.0,4.0,stars,"Arganzuela, Madrid","Standard King Room
1 king bed"
Dobo Homes SF6,689.0,9.2,20.0,3.0,squares,"Puente de Vallecas, Madrid","Large Double Room
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 7 rooms left at this price on our site"
"Penthouse neare Sol, plaza Mayor",878.0,8.4,11.0,3.0,squares,"Madrid City Center, Madrid","Studio
Entire studio • 1 bathroom • 1 kitchen • 20m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
Minty Stay - Hortaleza,751.0,7.4,41.0,3.0,squares,"Madrid City Center, Madrid","Studio Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 35m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
Leonardo Hotel Madrid City Center,1086.0,8.4,5351.0,3.0,stars,"Chamberi, Madrid","Comfort Room
Beds: 1 double or 2 twins
Only 3 rooms left at this price on our site"
Leonardo Boutique Hotel Madrid,1081.0,8.3,2890.0,3.0,stars,"Chamberi, Madrid","Comfort Room
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
MH Apartments Soho Madrid,1553.0,8.9,207.0,4.0,squares,"Salamanca, Madrid","Deluxe Studio
Entire studio • 1 bathroom • 1 kitchen • 55m²
2 beds (1 full, 1 sofa bed)
Free cancellation
No prepayment needed – pay at the property"
7 Islas Hotel,1282.0,8.8,4865.0,4.0,stars,"Madrid City Center, Madrid","Double or Twin Room
2 twin beds
Only 1 room left at this price on our site"
Velazquez Suites,1306.0,9.1,77.0,4.0,squares,"Salamanca, Madrid","Deluxe Apartment
Entire apartment • 3 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 150m²
6 beds (2 twins, 2 kings, 2 sofa beds)
Free cancellation
Only 1 left at this price on our site"
Coqueto ático en Tetuán para 2 personas 3 1,713.0,10.0,3.0,,,"Tetuan, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation"
Porcel Torre Garden,713.0,8.5,2917.0,3.0,stars,"Ciudad Lineal, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Only 2 rooms left at this price on our site"
Minty Stay - Espoz y Mina,1011.0,8.2,13.0,,,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen
2 beds (1 sofa bed, 1 queen)
Free cancellation
Only 1 left at this price on our site"
For You Rentals NEW Design Apartment TEMPORAL Puerta del Sol PRE10C,1301.0,8.4,240.0,3.0,squares,"Madrid City Center, Madrid","Superior Apartment
Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 100m²
3 beds (2 fulls, 1 sofa bed)
Only 1 left at this price on our site"
Apartamento Andrés Tamayo AV AMERICA,699.0,7.9,122.0,3.0,squares,"Salamanca, Madrid","Studio with Balcony
Entire studio • 1 bathroom
1 full bed
Only 4 left at this price on our site"
Eco Via Lusitana,744.0,8.2,3825.0,3.0,stars,"Carabanchel, Madrid","Twin Room
2 twin beds"
Hostal Centro Sol Madrid,820.0,8.8,2041.0,3.0,squares,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
Only 5 rooms left at this price on our site"
Dobo Homes - BQ38,1266.0,9.1,37.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 39m²
1 queen bed
Free cancellation
Only 1 left at this price on our site"
NYX Hotel Madrid by Leonardo Hotels,1120.0,8.4,6040.0,4.0,stars,"Tetuan, Madrid","Economy Double Room
1 full bed
Only 2 rooms left at this price on our site"
Petit Palace Lealtad Plaza,1479.0,8.4,3017.0,4.0,stars,"Retiro, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
Only 1 room left at this price on our site"
1881 Madrid Ventas Hotel,1230.0,8.9,1395.0,4.0,stars,"Ciudad Lineal, Madrid","Double or Twin Room
Beds: 1 double or 2 twins"
Hotel Julia,777.0,8.4,2148.0,2.0,stars,"San Blas, Madrid","Double Room
1 full bed
Only 6 rooms left at this price on our site"
Hostal Charlotte-Gran Vía,1015.0,7.9,1698.0,,,"Madrid City Center, Madrid","Twin Room with Private Bathroom
2 twin beds
Free cancellation
Only 3 rooms left at this price on our site"
Adorable apartamento recien reformado,598.0,9.3,3.0,,,"Carabanchel, Madrid","One-Bedroom Apartment
2 beds (1 full, 1 sofa bed)
Free cancellation"
Cozy apartment - 1Bedroom 1Bath -Cuatro Caminos,786.0,7.7,6.0,3.0,squares,"Tetuan, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 45m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Hostal Silserranos,1180.0,8.8,3668.0,2.0,stars,"Madrid City Center, Madrid","Family Room
Multiple bed types
Free cancellation
Only 1 room left at this price on our site"
Plaza Cibeles Gran ViaColon,1073.0,8.4,5.0,,,"Madrid City Center, Madrid","One-Bedroom Apartment
1 queen bed
Free cancellation"
Apartamentos con encanto en La Latina,1344.0,7.1,1408.0,3.0,squares,"Madrid City Center, Madrid","Family Studio
Entire studio • 1 bathroom • 1 kitchen • 37m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Hostal R. Lido,1014.0,8.9,1049.0,1.0,stars,"Madrid City Center, Madrid","Twin Room
2 twin beds
Free cancellation
Only 2 rooms left at this price on our site"
Vincci Capitol,1712.0,8.7,8206.0,4.0,stars,"Madrid City Center, Madrid","Double or Twin Room
2 twin beds
Free cancellation"
Abalú Design Boutique Hotel Gran Via,1068.0,7.8,1547.0,3.0,stars,"Madrid City Center, Madrid","Double Room
1 full bed
Free cancellation
Only 1 room left at this price on our site"
Violeta Suite,862.0,8.9,24.0,3.0,squares,"Latina, Madrid","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 95m²
5 beds (4 twins, 1 sofa bed)
Free cancellation"
Hostal Abadia Madrid,905.0,8.6,7631.0,3.0,stars,"Madrid City Center, Madrid","Superior Double Room
1 full bed"
Vázquez de Mella Gran Vía,1143.0,8.2,2263.0,2.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property
Only 3 rooms left at this price on our site"
"S2 Apartamento nuevo, Madrid",763.0,9.2,5.0,,,"Tetuan, Madrid","One-Bedroom Apartment
2 beds (1 full, 1 sofa bed)
Free cancellation"
NH Madrid Balboa,1293.0,8.6,1939.0,4.0,stars,"Salamanca, Madrid","Standard Double or Twin Room
Beds: 1 double or 2 twins"
Dobo Homes - GC21,844.0,8.8,189.0,3.0,squares,"Tetuan, Madrid","Studio
Entire studio • 1 bathroom • 1 kitchen • 21m²
1 queen bed
Free cancellation
Only 2 left at this price on our site"
Jardines Boutique,1101.0,7.6,1472.0,3.0,stars,"Madrid City Center, Madrid","Exterior-Superior Double Room
1 queen bed
Free cancellation
Only 3 rooms left at this price on our site"
Vintage Apartment near Puerta del Sol,1235.0,8.5,48.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 55m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
Beautiful apartment in Malasaña for 3 pax - Ferrer,867.0,7.5,6.0,,,"Madrid City Center, Madrid","One-Bedroom Apartment
2 beds (1 full, 1 sofa bed)
Free cancellation"
Pensión Numancia,673.0,9.0,756.0,1.0,stars,"Chamberi, Madrid","Double or Twin Room with Shared Bathroom
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
Eco Alcalá Suites,808.0,8.3,708.0,4.0,stars,"San Blas, Madrid","Eco Suite
Multiple bed types
Only 5 rooms left at this price on our site"
Dobo Homes - VN17,638.0,8.0,70.0,3.0,squares,"Ciudad Lineal, Madrid","Studio
Entire studio • 1 bathroom • 14m²
1 queen bed
Free cancellation
Only 1 left at this price on our site"
"Modern, Bright - 1Bd 1Bth -Lavapiés",996.0,8.5,26.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 55m²
1 full bed
Free cancellation"
Apartamento Plaza Castilla,692.0,7.3,37.0,3.0,squares,"Tetuan, Madrid","Two-Bedroom Apartment
3 beds (2 twins, 1 full)
Free cancellation"
Hostal Esmeralda,1015.0,8.2,2019.0,2.0,stars,"Madrid City Center, Madrid","Double or Twin Room with Extra Bed
3 twin beds
Free cancellation
Only 1 room left at this price on our site"
Brigth- Pool Parking-1Bd 1Bth-Prado,1380.0,9.0,29.0,,,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bathroom • 60m²
Free cancellation"
Homeclub Apartment at Plaza Colon,1385.0,9.0,5.0,4.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 60m²
1 full bed
Free cancellation"
NH Madrid Chamberí,1271.0,8.5,1341.0,3.0,stars,"Chamberi, Madrid","Standard Double or Twin Room
Beds: 1 double or 2 twins"
Encantador estudio Chamartin,790.0,8.8,11.0,3.0,squares,"Ciudad Lineal, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation"
Charming Lavapies,891.0,7.7,32.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 34m²
1 full bed
Only 1 left at this price on our site"
Room Plaza España,1024.0,8.6,1818.0,3.0,squares,"Madrid City Center, Madrid","Studio
Entire studio • 1 bathroom • 25m²
Beds: 1 double or 2 twins
Only 1 left at this price on our site"
SUITES YOU Soho,801.0,7.5,1353.0,3.0,squares,"Madrid City Center, Madrid","Double Room
1 full bed
Only 1 room left at this price on our site"
ibis budget Madrid Aeropuerto,489.0,7.7,3227.0,1.0,stars,"San Blas, Madrid","Standard Double Room
1 full bed"
Hostal La Rúa-Montera,1109.0,8.8,504.0,,,"Madrid City Center, Madrid","Double Room with Private Bathroom
1 full bed
Only 4 rooms left at this price on our site"
APARTAMENTOS SAN ANDRES,1003.0,7.8,1046.0,3.0,squares,"Madrid City Center, Madrid","Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom
1 full bed
Only 1 left at this price on our site"
"Holiday Inn Express - Madrid - Airport, an IHG Hotel",768.0,8.8,5035.0,3.0,stars,"San Blas, Madrid","Standard Queen Room
1 queen bed
Breakfast included"
Cuatro Caminos Apartment,922.0,9.3,32.0,3.0,squares,"Tetuan, Madrid","One-Bedroom Apartment
2 beds (1 full, 1 sofa bed)
Free cancellation"
LOFT DELUXE - MADRID RETIRO,1030.0,8.9,37.0,3.0,squares,"Retiro, Madrid","Deluxe Studio
Entire studio • 1 bathroom • 1 kitchen • 42m²
1 full bed
Free cancellation
Only 1 left at this price on our site"
Bright new and wide- 1Bd 1Bth- Delicias,894.0,7.9,21.0,3.0,squares,"Arganzuela, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 65m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
Charming Gran Vía V - Largas Estancias,950.0,7.0,15.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
Eurostars Central,1188.0,8.4,4931.0,4.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins"
Dobo Homes - PF3,715.0,8.8,6.0,3.0,squares,"Arganzuela, Madrid","Double or Twin Room
1 queen bed
Free cancellation
Only 1 room left at this price on our site"
Alma Suites,1045.0,9.6,259.0,4.0,squares,"Madrid City Center, Madrid","Superior Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Hostal Manuela by Gaiarooms,937.0,7.6,3224.0,2.0,stars,"Madrid City Center, Madrid","Budget Double Room
1 full bed
Free cancellation
Only 1 room left at this price on our site"
Exe Convention Plaza Madrid,922.0,8.1,1631.0,4.0,stars,"Fuencarral-El Pardo, Madrid","Double Room
Beds: 1 double or 2 twins"
Vincci Vía - 66,1682.0,8.7,6544.0,4.0,stars,"Madrid City Center, Madrid","Standard Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Zenit Abeba,1140.0,8.8,3357.0,4.0,stars,"Salamanca, Madrid","Room Assigned on Arrival
1 twin bed
Free cancellation"
easyHotel Madrid Centro Atocha,622.0,7.9,5371.0,2.0,stars,"Arganzuela, Madrid","Double Room
1 full bed"
Bohemian 2bedroom attic in Lavapies,865.0,7.8,25.0,3.0,squares,"Madrid City Center, Madrid","Two-Bedroom Apartment
2 full beds"
Hotel Casón del Tormes by HappyCulture,1117.0,8.6,4316.0,3.0,stars,"Madrid City Center, Madrid","Double Room
1 full bed"
Apartamentos Matute 11,942.0,8.4,2222.0,3.0,squares,"Madrid City Center, Madrid","Studio (2 Adults)
Entire studio • 1 bathroom • 1 kitchen • 30m²
Beds: 1 double or 2 twins"
AP Embajadores VIII,928.0,8.6,36.0,3.0,squares,"Arganzuela, Madrid","Deluxe Apartment
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 50m²
2 full beds"
Homeclub Modern Flat by Prado Museum & Retiro Moratin V,1078.0,9.0,1.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 50m²
1 full bed
Free cancellation"
JC Rooms Chueca,970.0,8.2,3111.0,3.0,stars,"Madrid City Center, Madrid","Deluxe Double or Twin Room
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
Loft las letras,1113.0,8.1,402.0,3.0,squares,"Madrid City Center, Madrid","Apartment with Balcony
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 37m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Hostal Josefina-Gran Vía,1003.0,7.5,3474.0,3.0,stars,"Madrid City Center, Madrid","Double Room with Private Bathroom
1 full bed
Free cancellation
Only 1 room left at this price on our site"
Luze Castellana,969.0,8.4,3457.0,3.0,stars,"Tetuan, Madrid","Double or Twin Room
Multiple bed types
Free cancellation"
Petit Palace Plaza Mayor,1690.0,8.3,3718.0,4.0,stars,"Madrid City Center, Madrid","Small Double Room
1 full bed
Free cancellation
Only 1 room left at this price on our site"
Apartamentos Recoletos,809.0,7.6,7167.0,3.0,stars,"Salamanca, Madrid","Double or Twin Room
Beds: 1 double or 2 twins"
Hostal Madrid Sol,792.0,8.0,1517.0,1.0,stars,"Madrid City Center, Madrid","Double room - 2 Beds
2 twin beds
Only 1 room left at this price on our site"
Collection Plaza de España,1148.0,7.2,840.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 39m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 3 left at this price on our site"
MAD Apartments by Olala Homes,1005.0,8.3,851.0,3.0,squares,"Puente de Vallecas, Madrid","Studio Apartment
Entire studio • 1 bathroom • 1 kitchen • 30m²
2 beds (1 full, 1 sofa bed)
Only 5 left at this price on our site"
"Bonito, Práctico y muy bien comunicado",1227.0,9.1,76.0,4.0,squares,"Moratalaz, Madrid","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 75m²
4 beds (3 twins, 1 full)
Free cancellation"
Hotel Sancho,1232.0,8.7,3114.0,3.0,stars,"Arganzuela, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
Only 1 room left at this price on our site"
WindRose 2,633.0,8.9,89.0,3.0,squares,"Latina, Madrid","Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 sofa bed, 1 queen)"
Puerto Alto Apartments by Olala Homes,914.0,8.5,193.0,4.0,squares,"Puente de Vallecas, Madrid","Studio Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 36m²
1 full bed
Only 2 left at this price on our site"
AmazINN Places Chamberi,493.0,6.7,1233.0,3.0,squares,"Chamberi, Madrid","Deluxe Double Room
1 full bed"
Best location in the city of madrid 166,889.0,6.4,9.0,,,"Salamanca, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation"
NH Paseo de la Habana,1160.0,8.1,2384.0,4.0,stars,"Chamartín, Madrid","Standard Double or Twin Room
Beds: 1 double or 2 twins"
The Westin Madrid Cuzco,1836.0,8.8,61.0,4.0,stars,"Tetuan, Madrid","Deluxe King Room with City View
1 king bed
Free cancellation
No prepayment needed – pay at the property"
AngelitoMAD,994.0,7.2,572.0,3.0,squares,"Moncloa-Aravaca, Madrid","Double Room
1 full bed
Free cancellation
Only 2 rooms left at this price on our site"
Exclusive Rooms in the Heart of the City,906.0,7.2,642.0,3.0,squares,"Chamberi, Madrid","Standard Suite
Private suite
2 twin beds
Only 3 left at this price on our site"
Hostal Comercial,949.0,8.4,1573.0,1.0,stars,"Madrid City Center, Madrid","Small Interior Double Room
1 full bed
Free cancellation
Only 1 room left at this price on our site"
Céntrico Plaza España - Gran Vía V,1345.0,8.8,22.0,4.0,squares,"Madrid City Center, Madrid","Penthouse Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 65m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
Apartamento IV AlcaláRetiro Ideal Parejas,1089.0,8.4,19.0,3.0,squares,"Salamanca, Madrid","Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 35m²
2 twin beds
Free cancellation"
Studio Relatores,934.0,9.3,4.0,,,"Madrid City Center, Madrid","Studio
Entire studio • 1 kitchen • 30m²
Free cancellation"
