hotel_name,price_euros,rating,num_reviews,quality_over_5,quality_type,neighborhood,description
Fuencarral Apartments,1264.0,8.2,3400.0,3.0,squares,"Madrid City Center, Madrid","Superior Studio
Entire studio • 1 bathroom • 1 kitchen • 42m²
3 beds (2 twins, 1 sofa bed)
Only 1 left at this price on our site"
Central Cozy -1Bedroom 1Bath -Anton Martin,953.0,8.5,4.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 45m²
1 full bed
Free cancellation"
Room Mate Alba,1470.0,9.1,3315.0,4.0,stars,"Madrid City Center, Madrid","Double Room
Multiple bed types
Only 1 room left at this price on our site"
Apartamentos con encanto en La Latina,1410.0,7.1,1408.0,3.0,squares,"Madrid City Center, Madrid","Family Studio
2 beds (1 full, 1 sofa bed)
Free cancellation"
Apartamentos Apolo,1473.0,8.7,1653.0,3.0,squares,"Madrid City Center, Madrid","Deluxe Studio
Entire studio • 1 bathroom • 16m²
Beds: 1 double or 2 twins
Free cancellation
Only 1 left at this price on our site"
H-A Aparthotel Hotel Quo,1148.0,8.2,2960.0,3.0,squares,"Salamanca, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
1 full bed
Free cancellation
Only 1 left at this price on our site"
Room Mate Alicia,1367.0,8.7,2028.0,3.0,stars,"Madrid City Center, Madrid","Basic Double Room
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
Salomé,1049.0,8.9,3035.0,,,"Madrid City Center, Madrid","Twin Room
2 twin beds
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site"
"Hotel Madrid Chamartín, Affiliated by Meliá",1231.0,8.2,7233.0,3.0,stars,"Chamartín, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Breakfast included
Free cancellation"
Chueca Modern Apartment,1400.0,8.9,141.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 60m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 3 left at this price on our site"
Room Gran Vía Apartments,989.0,8.0,719.0,3.0,squares,"Madrid City Center, Madrid","Queen Studio
Entire studio • 1 bathroom • 1 kitchen • 15m²
1 full bed
Only 1 left at this price on our site"
1881 Madrid Ventas Hotel,1304.0,8.9,1395.0,4.0,stars,"Ciudad Lineal, Madrid","Double or Twin Room
Beds: 1 double or 2 twins"
Cozy apartment-1Bedroom 1Bath-Chamberí,1010.0,7.0,6.0,3.0,squares,"Chamberi, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
"Great design, new & calm apartment in Malasaña",912.0,8.2,5.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation"
NH Madrid Ribera del Manzanares,1184.0,8.6,3694.0,4.0,stars,"Arganzuela, Madrid","Standard Double or Twin Room
Multiple bed types"
Cozy studio in Tetuan - En 1/7,1060.0,8.8,14.0,,,"Tetuan, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom
1 full bed
Free cancellation"
Minty Stay - Galdo,1119.0,9.2,5.0,4.0,squares,"Madrid City Center, Madrid","Queen Studio
Entire studio • 1 bathroom • 25m²
1 queen bed
Free cancellation
Only 1 left at this price on our site"
Petit Palace Plaza Mayor,1511.0,8.3,3718.0,4.0,stars,"Madrid City Center, Madrid","Double or Twin Room (1-2 Adults)
Beds: 1 double or 2 twins"
Loft situado cerca del Santiago Bernabéu,717.0,6.9,7.0,,,"Tetuan, Madrid","One-Bedroom Apartment
2 beds (1 full, 1 sofa bed)
Free cancellation"
Madrid Villa Suites Serenidad,1099.0,8.3,39.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 40m²
1 full bed
Free cancellation
Only 1 left at this price on our site"
Hostal Manuela by Gaiarooms,1084.0,7.6,3224.0,2.0,stars,"Madrid City Center, Madrid","Budget Double Room
1 full bed
Free cancellation
Only 1 room left at this price on our site"
Cozy studio in Tetuan En 1/6,981.0,9.0,4.0,,,"Tetuan, Madrid","Studio Apartment
Entire apartment • 1 bedroom • 1 bathroom
1 full bed
Free cancellation"
Hotel Avenida Gran Vía,1428.0,8.1,717.0,3.0,stars,"Madrid City Center, Madrid","Double or Twin Room (1-2 Adults)
Beds: 1 double or 2 twins
Free cancellation
Only 2 rooms left at this price on our site"
ibis budget Madrid Aeropuerto,607.0,7.7,3227.0,1.0,stars,"San Blas, Madrid","Standard Double Room
1 full bed"
NH Madrid Principe de Vergara,1404.0,8.5,2169.0,4.0,stars,"Salamanca, Madrid","Standard Double or Twin Room with Extra Bed (2 Adults + 1 Child)
Beds: 1 double or 2 twins"
Apartamentos Soho Boutique Hoy No Me Puedo Levantar,1358.0,8.5,1960.0,4.0,squares,"Madrid City Center, Madrid","Suite
Private suite
1 queen bed
Free cancellation
No prepayment needed – pay at the property
Only 4 left at this price on our site"
Catalonia Plaza Mayor,1860.0,9.0,4052.0,4.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Hostal Fernández Atocha,773.0,7.9,3136.0,,,"Madrid City Center, Madrid","Double Room with Shared Bathroom
1 full bed
Free cancellation
Only 3 rooms left at this price on our site"
Dobo Homes - CR33,878.0,8.3,78.0,3.0,squares,"Chamartín, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 25m²
1 full bed
Free cancellation
Only 1 left at this price on our site"
Hostal Meyra,900.0,8.2,1653.0,1.0,stars,"Madrid City Center, Madrid","Double Room
1 full bed
Only 1 room left at this price on our site"
ARTIEM Madrid,1235.0,9.4,1974.0,4.0,stars,"Ciudad Lineal, Madrid","Superior Double or Twin Room
Beds: 1 double or 2 twins
Only 7 rooms left at this price on our site"
Riu Plaza España,2233.0,9.0,23487.0,4.0,stars,"Madrid City Center, Madrid","Deluxe Twin
2 twin beds
Breakfast included
Free cancellation
No prepayment needed – pay at the property"
Ikonik Gran Vía,1508.0,8.8,1488.0,4.0,stars,"Madrid City Center, Madrid","Double Room
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
Avani Alonso Martinez Madrid hotel -previously NH Alonso Martinez,1538.0,8.6,1504.0,4.0,stars,"Chamberi, Madrid","Avani Room
Beds: 1 double or 2 twins"
Hotel Serrano,1284.0,8.5,3083.0,4.0,stars,"Salamanca, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Only 7 rooms left at this price on our site"
Hostal Abril Madrid,988.0,8.5,1954.0,1.0,stars,"Madrid City Center, Madrid","Small Double Room
1 full bed
Free cancellation
Only 1 room left at this price on our site"
Hostal Abami II,1311.0,8.4,2419.0,2.0,stars,"Madrid City Center, Madrid","Double Room
1 full bed
Free cancellation
Only 1 room left at this price on our site"
Apartamentos EconoStay Barbieri 1,525.0,6.1,88.0,3.0,squares,"Madrid City Center, Madrid","Standard Studio
Entire studio • 1 bathroom • 18m²
1 full bed
Only 2 left at this price on our site"
Hotel Acta Madfor,1138.0,8.4,3273.0,3.0,stars,"Moncloa-Aravaca, Madrid","Small Double Room
1 twin bed
Only 1 room left at this price on our site"
Hostal Cervelo,1235.0,8.5,2711.0,2.0,stars,"Madrid City Center, Madrid","Double Room
1 full bed"
LooP America,386.0,6.6,2058.0,,,"Salamanca, Madrid","Standard Double Room with Shared Bathroom
1 full bed
Free cancellation
Only 2 rooms left at this price on our site"
Encantador estudio Chamartin,871.0,8.8,11.0,3.0,squares,"Ciudad Lineal, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation"
Hostal Abadia Madrid,1059.0,8.6,7631.0,3.0,stars,"Madrid City Center, Madrid","Superior Double Room
1 full bed"
Francisco I Boutique,1982.0,9.0,3816.0,4.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Breakfast included
Free cancellation
Only 2 rooms left at this price on our site"
Apartosuites Jardines de Sabatini,1403.0,9.1,2431.0,4.0,squares,"Moncloa-Aravaca, Madrid","Double or Twin Studio
Entire studio • 1 bathroom • 1 kitchen • 32m²
Beds: 1 double or 2 twins"
Ola Living Hostal Tetuan,913.0,8.3,228.0,,,"Moncloa-Aravaca, Madrid","Double Room
1 full bed"
Hostal Adriano,1074.0,8.4,2238.0,2.0,stars,"Madrid City Center, Madrid","Double Room
1 full bed"
apartamento reformado en lavapies tipo loft,1227.0,8.7,30.0,,,"Madrid City Center, Madrid","Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 45m²
2 beds (1 full, 1 sofa bed)"
Simancas by SharingCo,764.0,8.2,120.0,3.0,squares,"Tetuan, Madrid","Studio
Entire studio • 1 bathroom • 1 kitchen • 35m²
1 full bed
Only 1 left at this price on our site"
MyHouseSpain - Moderno Estudio en Plaza España,1308.0,8.7,23.0,,,"Madrid City Center, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation"
Prado Rooms 46 - Darya Living,1192.0,7.9,610.0,3.0,squares,"Madrid City Center, Madrid","Superior Double Room
1 full bed
Free cancellation
Only 3 rooms left at this price on our site"
Apartamento Anton Martin II,955.0,7.7,58.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 35m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
CRR4 Piso 3 dormitorios Chamberi,635.0,,,,,"Chamberi, Madrid","Three-Bedroom Apartment
4 beds (3 fulls, 1 sofa bed)
Free cancellation
No prepayment needed – pay at the property"
Grupotel Mayorazgo,1696.0,8.8,7394.0,4.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
Only 1 room left at this price on our site"
Smartr Madrid Gran Via 47,1115.0,7.3,7954.0,3.0,squares,"Madrid City Center, Madrid","Studio with Sofa Bed
Entire studio • 1 bathroom • 1 kitchen • 15m²
1 sofa bed"
Hostal Bruña Paseo del Prado,1343.0,8.4,1988.0,3.0,squares,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
Only 1 room left at this price on our site"
Hostal Atocha Almudena Martín,911.0,7.7,2659.0,2.0,stars,"Madrid City Center, Madrid","Double Room
1 full bed"
Apartamento único Chamartin,891.0,8.8,14.0,,,"Ciudad Lineal, Madrid","One-Bedroom Apartment
2 beds (1 full, 1 sofa bed)
Free cancellation"
Hostal New Life Madrid,760.0,7.5,614.0,,,"Madrid City Center, Madrid","Double Room with Shared Bathroom
1 full bed
Only 1 room left at this price on our site"
Cozy studio - 1Bathroom - Salamanca,1217.0,7.9,15.0,3.0,squares,"Chamartín, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 30m²
1 full bed
Free cancellation"
Petit Palace Cliper-Gran Vía,1291.0,8.2,4092.0,3.0,stars,"Madrid City Center, Madrid","Small Double Room (1-2 Adults)
1 full bed
Only 2 rooms left at this price on our site"
Hostal Sonsoles Madrid-Centro,833.0,8.4,2451.0,2.0,stars,"Madrid City Center, Madrid","Twin Room
2 twin beds"
Elegant apartment close to Royal Palace - Arriaza,1091.0,8.0,2.0,,,"Moncloa-Aravaca, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation"
Novotel Campo De Las Naciones,1218.0,8.5,5763.0,4.0,stars,"Barajas, Madrid","Superior Queen Room with Sofa
2 beds (1 sofa bed, 1 queen)
Only 7 rooms left at this price on our site"
Precioso estudio en Lavapies Salitre,805.0,7.6,10.0,,,"Madrid City Center, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation
Only 1 left at this price on our site"
Wonderful Apartment Chueca,1481.0,7.9,85.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 55m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
1 bedroom 1 bathroom furnished - Recoletos - modern functional - MintyStay,1061.0,7.7,16.0,3.0,squares,"Salamanca, Madrid","Studio Apartment
Entire apartment • 1 bedroom • 1 bathroom • 30m²
1 full bed
Free cancellation"
Home Art Apartments Salamanca,1495.0,8.3,1400.0,3.0,squares,"Salamanca, Madrid","Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 40m²
1 queen bed
Free cancellation
Only 6 left at this price on our site"
Hotel Mercader,602.0,7.9,637.0,4.0,stars,"Villa de Vallecas, Madrid","Double Room
2 twin beds
Free cancellation"
Apartamento Los Austrias,1034.0,,,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation"
II Castillas Madrid,1352.0,8.7,9222.0,3.0,stars,"Madrid City Center, Madrid","Double or Twin Room
2 twin beds
Only 3 rooms left at this price on our site"
Hotel Casón del Tormes by HappyCulture,1259.0,8.6,4316.0,3.0,stars,"Madrid City Center, Madrid","Double Room
1 full bed"
Apartamentos Villablino Arturo Soria,1641.0,7.8,186.0,4.0,squares,"Ciudad Lineal, Madrid","Three-Bedroom Apartment
Entire apartment • 3 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 100m²
6 beds (4 twins, 1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
MyHouseSpain - Luminoso piso en Chamberí,1433.0,8.9,10.0,3.0,squares,"Chamberi, Madrid","Apartment with Shower
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 45m²
1 full bed
Free cancellation"
Miosotis Suites,1070.0,8.6,710.0,4.0,squares,"Tetuan, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 45m²
2 beds (1 full, 1 sofa bed)
Only 2 left at this price on our site"
Apartamentos Cava Baja,1469.0,9.1,819.0,4.0,squares,"Madrid City Center, Madrid","Deluxe Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 50m²
2 beds (1 sofa bed, 1 queen)
Free cancellation
Only 1 left at this price on our site"
Room Mate Mario,1211.0,8.7,3924.0,2.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Only 2 rooms left at this price on our site"
ATOCHA SKY PENTHOUSE STUDIO with views,909.0,7.3,41.0,,,"Madrid City Center, Madrid","Apartment
1 full bed
Free cancellation"
Minty Stay - Ortega y Gasset,1089.0,7.8,32.0,3.0,squares,"Salamanca, Madrid","Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 28m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
H-A San Mateo Suites,964.0,7.7,2244.0,,,"Madrid City Center, Madrid","Double Room
1 full bed
Free cancellation"
Charming Cozy Lavapies,841.0,7.8,9.0,3.0,squares,"Madrid City Center, Madrid","Studio Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 30m²
1 full bed
Only 1 left at this price on our site"
Vincci Soho,1992.0,8.7,8253.0,4.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Zona muy tranquila todo a estrenar,730.0,8.8,21.0,3.0,squares,"Ciudad Lineal, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 50m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
Rafaelhoteles Atocha,1226.0,8.2,2709.0,4.0,stars,"Arganzuela, Madrid","Double or Twin Room
1 full bed"
Novotel Madrid Center,1473.0,8.6,7456.0,4.0,stars,"Salamanca, Madrid","Standard Queen Room
1 queen bed"
Hostal Victoria II,907.0,8.1,5302.0,2.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
Beautiful flat a stone's throw from the Retiro-VILL,1483.0,7.9,22.0,,,"Salamanca, Madrid","One-Bedroom Apartment
2 beds (1 full, 1 sofa bed)
Free cancellation"
Dobo Homes - JO47,890.0,8.7,32.0,3.0,squares,"Tetuan, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 30m²
1 full bed
Free cancellation"
Hostal Santa Ana Colors,1123.0,8.5,2709.0,2.0,stars,"Madrid City Center, Madrid","Standard Double Room
1 full bed
Only 1 room left at this price on our site"
Bob W Arte,1169.0,9.2,1932.0,3.0,squares,"Arganzuela, Madrid","Studio
Entire studio • 1 bathroom • 1 kitchen • 26m²
1 queen bed"
Rodas Apartment,790.0,7.7,28.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 15m²
1 queen bed
Free cancellation"
Acogedor estudio en Chamberí,1091.0,9.0,7.0,3.0,squares,"Chamberi, Madrid","Studio
Entire studio • 1 bathroom • 1 kitchen • 28m²
1 full bed
Free cancellation"
Hilton Madrid Airport,1460.0,8.5,2785.0,4.0,stars,"Barajas, Madrid","King Room
1 king bed
Free cancellation
No prepayment needed – pay at the property"
Cituspace Sandoval,1229.0,8.3,154.0,3.0,squares,"Chamberi, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 50m²
1 queen bed
Only 3 left at this price on our site"
Nice studio in Madrid LEY2,759.0,9.2,10.0,,,"Carabanchel, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation"
Hostal María Luisa,838.0,8.0,1898.0,2.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins"
Pestana CR7 Gran Vía Madrid,1896.0,8.4,7277.0,4.0,stars,"Madrid City Center, Madrid","Superior Room
1 queen bed
Free cancellation
Only 6 rooms left at this price on our site"
Prado Apartment,2246.0,8.2,110.0,4.0,squares,"Madrid City Center, Madrid","Apartment
Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 70m²
3 beds (2 fulls, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Cozy studio in Tetuan - EN 1/8,1075.0,8.4,17.0,,,"Tetuan, Madrid","Studio Apartment
Entire apartment • 1 bedroom • 1 bathroom
1 full bed
Free cancellation"
Petit Palace Plaza del Carmen,1431.0,8.5,2372.0,4.0,stars,"Madrid City Center, Madrid","Small Double Room
1 full bed
Only 6 rooms left at this price on our site"
MH Apartments Soho Madrid,1813.0,8.9,207.0,4.0,squares,"Salamanca, Madrid","Deluxe Studio
Entire studio • 1 bathroom • 1 kitchen • 55m²
2 beds (1 full, 1 sofa bed)
Free cancellation
No prepayment needed – pay at the property"
Hotel Sancho,1309.0,8.7,3114.0,3.0,stars,"Arganzuela, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
Only 3 rooms left at this price on our site"
Estudio Loft en el centro de Madrid reformado en enero 2024,979.0,8.3,57.0,3.0,squares,"Madrid City Center, Madrid","Studio
Entire studio • 1 bathroom • 55m²
3 beds (2 twins, 1 full)
Free cancellation
Only 1 left at this price on our site"
Hostal Madrid Sol,945.0,8.0,1517.0,1.0,stars,"Madrid City Center, Madrid","Double Room
1 full bed
Only 1 room left at this price on our site"
Gallery Hostel Madrid residencia estudiantes,395.0,8.5,244.0,,,"Carabanchel, Madrid","Double Capsule
1 full bed
Free cancellation"
Micampus Salcedo Student Residence,492.0,7.5,448.0,,,"Fuencarral-El Pardo, Madrid","Double Room
Multiple bed types
Only 2 rooms left at this price on our site"
Compostela Suites,727.0,7.7,5294.0,3.0,stars,"San Blas, Madrid","One-Bedroom Apartment (2 Adults)
Private suite • 1 bedroom • 1 living room • 1 bathroom • 37m²
1 full bed"
Reformado decorado céntrico 1 dormitorio,874.0,8.3,53.0,4.0,squares,"Tetuan, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 35m²
1 full bed
Free cancellation
Only 1 left at this price on our site"
ICON Embassy,2140.0,8.7,1546.0,4.0,stars,"Salamanca, Madrid","Double or Twin Room (1-2 Adults)
Beds: 1 double or 2 twins
Breakfast included"
Apartamentos Centro Jardines,1187.0,8.3,1495.0,3.0,squares,"Madrid City Center, Madrid","Studio Apartment
Entire apartment • 1 bedroom • 1 bathroom • 25m²
2 twin beds
Only 5 left at this price on our site"
"voco Madrid Retiro, an IHG Hotel",1515.0,8.7,1946.0,4.0,stars,"Retiro, Madrid","Standard Queen Room
1 queen bed
Only 6 rooms left at this price on our site"
Estudios Arturo Soria by Rent Me,882.0,7.7,32.0,,,"Ciudad Lineal, Madrid","Studio
Entire studio • 1 bathroom
1 full bed
Only 2 left at this price on our site"
Abada Lofts - Darya Living,1495.0,8.5,43.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 2 bathrooms • 1 kitchen • 55m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
NEW Moderno y elegante apartamento céntrico,874.0,7.4,81.0,3.0,squares,"Puente de Vallecas, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 45m²
1 full bed
Free cancellation
Only 1 left at this price on our site"
Hostal El Brezo,815.0,7.7,712.0,3.0,squares,"Moncloa-Aravaca, Madrid","Double Room with City View
1 full bed
Only 1 room left at this price on our site"
Be Mate Trafalgar,1560.0,9.3,78.0,4.0,squares,"Chamberi, Madrid","Studio
Entire studio • 1 bathroom • 1 kitchen • 25m²
1 queen bed
Free cancellation
Only 3 left at this price on our site"
Petit Palace Savoy Alfonso XII,1748.0,8.4,2375.0,4.0,stars,"Retiro, Madrid","Small Double Room
1 full bed
Only 5 rooms left at this price on our site"
Cinco Torres Suites,748.0,7.3,210.0,3.0,squares,"Tetuan, Madrid","One-Bedroom Suite
Private suite
1 full bed
Only 4 left at this price on our site"
Coqueto Ático (1B+1B) Malasaña City Centre,1362.0,8.7,23.0,4.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
2 beds (1 full, 1 sofa bed)
Free cancellation"
NH Madrid Chamberí,1426.0,8.5,1341.0,3.0,stars,"Chamberi, Madrid","Standard Double or Twin Room
Beds: 1 double or 2 twins"
NH Barajas Airport,993.0,8.4,6771.0,3.0,stars,"Barajas, Madrid","Standard Double or Twin Room
Beds: 1 double or 2 twins"
NH Madrid Balboa,1475.0,8.6,1939.0,4.0,stars,"Salamanca, Madrid","Standard Double or Twin Room
Beds: 1 double or 2 twins"
Suites Viena Plaza de España,1336.0,9.1,1375.0,3.0,stars,"Moncloa-Aravaca, Madrid","Large Double Room
Multiple bed types
Breakfast included
Free cancellation
Only 4 rooms left at this price on our site"
The Westin Madrid Cuzco,2126.0,8.8,61.0,4.0,stars,"Tetuan, Madrid","Deluxe Twin Room with City View
2 twin beds
Free cancellation
No prepayment needed – pay at the property
Only 5 rooms left at this price on our site"
MyHouseSpain - Glamour y confort cerca del Retiro,1302.0,9.3,31.0,,,"Retiro, Madrid","One-Bedroom Apartment
2 beds (1 full, 1 sofa bed)
Free cancellation"
limehome Madrid Calle de la Madera - Digital Access,1511.0,8.0,4417.0,3.0,squares,"Madrid City Center, Madrid","Studio S with balcony
Entire studio • 1 bathroom • 22m²
1 full bed
Free cancellation
Only 1 left at this price on our site"
Ibis Budget Madrid Centro Lavapies,1000.0,8.0,3456.0,1.0,stars,"Madrid City Center, Madrid","Standard Double Room
1 queen bed"
Lofts Reformados en el Bernabéu,968.0,7.3,139.0,3.0,squares,"Tetuan, Madrid","Standard Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 45m²
2 beds (1 full, 1 sofa bed)
Only 1 left at this price on our site"
Collection Plaza de España,1429.0,7.2,840.0,3.0,squares,"Madrid City Center, Madrid","Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 39m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 6 left at this price on our site"
Gran Via 63 Rooms,1145.0,7.1,3489.0,3.0,stars,"Madrid City Center, Madrid","Double Room with Spa Bath
1 full bed
Free cancellation
Only 1 room left at this price on our site"
Hola Rooms,1020.0,8.5,2512.0,3.0,squares,"Madrid City Center, Madrid","Exterior Double Room
1 full bed
Free cancellation"
Cozy apartment-1Bedroom 1Bathroom-Salamanca,1231.0,9.0,10.0,,,"Salamanca, Madrid","One-Bedroom Apartment
Entire apartment • 1 bathroom • 1 kitchen • 50m²
Free cancellation"
Veracruz Puerta del Sol,1013.0,8.0,763.0,2.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins"
Hospedium Hotel Los Condes,1563.0,8.5,4637.0,3.0,stars,"Madrid City Center, Madrid","Twin Room with Extra Bed (2 Adults + 1 Child)
3 twin beds
Free cancellation
Only 5 rooms left at this price on our site"
"Bonito, Práctico y muy bien comunicado",1256.0,9.1,76.0,4.0,squares,"Moratalaz, Madrid","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 75m²
4 beds (3 twins, 1 full)
Free cancellation"
Hostal Victoria I,865.0,7.8,2314.0,3.0,squares,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Only 2 rooms left at this price on our site"
Coqueto estudio en Madrid Río - HB,859.0,,,,,"Usera, Madrid","One-Bedroom Apartment
2 beds (1 full, 1 sofa bed)
Free cancellation"
Modern apartment-1Bedroom 1Bathroom-Tetuán,994.0,7.6,12.0,3.0,squares,"Tetuan, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 50m²
1 full bed
Free cancellation"
AC Hotel Madrid Feria by Marriott,1436.0,8.6,1369.0,4.0,stars,"Hortaleza, Madrid","King Room
1 king bed
Only 5 rooms left at this price on our site"
Eco Alcalá Suites,1129.0,8.3,708.0,4.0,stars,"San Blas, Madrid","Eco Suite
Multiple bed types
Only 1 room left at this price on our site"
Suitur Apartment Hita III Centro Madrid,857.0,7.3,43.0,,,"Madrid City Center, Madrid","Studio with Sofa Bed
Free cancellation"
Estudio Plaza Mayor,1025.0,7.6,48.0,3.0,squares,"Madrid City Center, Madrid","Studio Apartment
1 full bed
Only 1 left at this price on our site"
Hostal Palacio Madrid,893.0,8.1,1919.0,3.0,squares,"Madrid City Center, Madrid","Standard Queen Room
1 queen bed
Only 2 rooms left at this price on our site"
Apartamento en Madrid,1285.0,7.9,90.0,3.0,squares,"Madrid City Center, Madrid","Deluxe Studio
Entire studio • 1 bathroom • 1 kitchen • 40m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 4 left at this price on our site"
Oriente Palace Apartments,2260.0,9.0,3273.0,4.0,squares,"Madrid City Center, Madrid","Double Room with View
Entire studio • 1 bathroom • 20m²
1 full bed
Free cancellation
Only 1 left at this price on our site"
Far Home Bernabeu,853.0,8.5,3507.0,,,"Tetuan, Madrid","Double Room with Shared Bathroom
Beds: 1 double or 2 twins
Only 5 rooms left at this price on our site"
Apartment Fomento,2605.0,9.3,43.0,4.0,squares,"Madrid City Center, Madrid","Apartment
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 68m²
2 full beds
Free cancellation"
GuestReady - Barrio de las Letras Nest,1250.0,8.1,23.0,,,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bathroom • 1 kitchen • 43m²
Free cancellation"
Apartamentos EconoStay Fuencarral,574.0,6.4,88.0,3.0,squares,"Madrid City Center, Madrid","Standard Studio
Entire studio • 1 bathroom • 1 kitchen • 15m²
1 full bed
Only 3 left at this price on our site"
