hotel_name,price_euros,rating,num_reviews,quality_over_5,quality_type,neighborhood,description
Inside Barcelona Apartments Esparteria,1671.0,8.7,855.0,4.0,squares,"Ciutat Vella, Barcelona","Studio with Terrace
Entire studio • 1 bathroom • 1 kitchen • 25m²
1 full bed
Only 1 left at this price on our site"
"Grand Hotel Central, Small Luxury Hotels",3382.0,8.8,1299.0,5.0,stars,"Ciutat Vella, Barcelona","Standard Double Room
1 queen bed"
Casp 74 Apartments,3067.0,9.0,2953.0,4.0,squares,"Eixample, Barcelona","Deluxe Apartment
Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 60m²
4 beds (2 twins, 1 sofa bed, 1 queen)
Free cancellation
Only 1 left at this price on our site"
Som Nit Triomf,1479.0,7.7,1177.0,3.0,squares,"Eixample, Barcelona","Standard Double or Twin Room
2 twin beds
Only 4 rooms left at this price on our site"
Room Mate Pau,2015.0,9.2,4200.0,3.0,stars,"Eixample, Barcelona","Executive Double Room
1 queen bed"
Hotel Balmoral,1434.0,8.5,1668.0,4.0,stars,"Sarrià-St. Gervasi, Barcelona","Interior Double or Twin Room
2 twin beds
Only 6 rooms left at this price on our site"
Ilunion Bel-Art,2165.0,8.4,4136.0,4.0,stars,"Horta-Guinardó, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Garbi Millenni,1350.0,7.9,1550.0,4.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
Only 6 rooms left at this price on our site"
Rambla 102,2546.0,9.1,1190.0,4.0,squares,"Ciutat Vella, Barcelona","Loft
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 50m²
2 beds (1 king, 1 sofa bed)
Free cancellation
Only 2 left at this price on our site"
Barcelona Apartment Aramunt,2066.0,7.2,1464.0,3.0,squares,"Eixample, Barcelona","Superior Studio (4 Adults)
Entire studio • 1 bathroom • 1 kitchen • 35m²
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Aparthotel Allada 3*,2007.0,7.9,686.0,3.0,squares,"Ciutat Vella, Barcelona","Studio (2 Adults)
Entire studio • 1 bathroom • 25m²
1 full bed
Free cancellation
No prepayment needed – pay at the property
Only 6 left at this price on our site"
Hotel Casa Fuster G.L Monumento,3224.0,9.0,1781.0,5.0,stars,"Gràcia, Barcelona","Deluxe Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
Only 2 rooms left at this price on our site"
NH Barcelona Eixample,1561.0,7.9,2025.0,3.0,stars,"Eixample, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins"
Niu Barcelona Hotel,1416.0,7.9,1422.0,3.0,stars,"Ciutat Vella, Barcelona","Small Double Room
1 full bed
Only 2 rooms left at this price on our site"
Condes de Barcelona,2167.0,8.9,809.0,4.0,stars,"Eixample, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins"
Praktik Garden,1512.0,8.2,2909.0,2.0,stars,"Eixample, Barcelona","Economy Double Room
Beds: 1 double or 2 twins
Free cancellation"
45 Times Barcelona Hotel,2890.0,8.5,2389.0,4.0,stars,"Eixample, Barcelona","Double Classic Room
2 twin beds
Free cancellation"
AC Hotel Sants by Marriott,1774.0,8.3,1316.0,4.0,stars,"Sants-Montjuïc, Barcelona","Standard Room, Guest room, 1 Queen
1 queen bed"
Andante Hotel,1773.0,8.3,3653.0,3.0,stars,"Ciutat Vella, Barcelona","Double Room
1 queen bed
Only 6 rooms left at this price on our site"
Laramond Barcelona Rooms,1068.0,8.8,1093.0,3.0,squares,"Nou Barris, Barcelona","Double Room with Private Bathroom
1 full bed
Only 2 rooms left at this price on our site"
Exe Plaza Catalunya,1969.0,8.4,3887.0,4.0,stars,"Eixample, Barcelona","Basic Double Room
1 full bed"
The Social Hub Barcelona Poblenou,1672.0,8.8,3155.0,,,"Sant Martí, Barcelona","Standard King Room
1 queen bed"
Mayerling Schumann Barcelona,2216.0,8.0,918.0,3.0,squares,"Eixample, Barcelona","Studio
Entire studio • 1 bathroom • 1 kitchen • 40m²
1 full bed
Free cancellation
Only 2 left at this price on our site"
Sixties Ramblas,1634.0,8.4,4986.0,3.0,stars,"Ciutat Vella, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins"
Abba Sants,1304.0,8.3,2551.0,4.0,stars,"Sants-Montjuïc, Barcelona","Triple Room
3 twin beds"
Apartments Sixtyfour,4129.0,9.4,1292.0,4.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 55m²
2 beds (1 sofa bed, 1 queen)
Free cancellation
Only 1 left at this price on our site"
Charmsuites Nou Rambla,1806.0,7.5,1175.0,3.0,squares,"Sants-Montjuïc, Barcelona","One-Bedroom Apartment
3 beds (2 twins, 1 sofa bed)
Only 5 rooms left at this price on our site"
ApartEasy - Central Gracia Apartments,1920.0,6.9,231.0,3.0,squares,"Gràcia, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 38m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Ocean Drive Barcelona,2680.0,8.9,1675.0,5.0,stars,"Eixample, Barcelona","Superior Double Room
1 king bed
Free cancellation"
Charmsuites Paralel,1806.0,7.7,1549.0,3.0,squares,"Sants-Montjuïc, Barcelona","One-Bedroom Apartment with Terrace
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 55m²
2 twin beds"
Petit Palace Boqueria Garden,1980.0,8.1,4217.0,4.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room (1-2 Adults)
Beds: 1 double or 2 twins"
Barcelona Apartment Gran de Gràcia,2085.0,7.9,289.0,3.0,squares,"Gràcia, Barcelona","Superior Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 44m²
3 beds (1 full, 2 sofa beds)
Free cancellation
No prepayment needed – pay at the property
Only 4 left at this price on our site"
DreamKeys Barcelona City,2622.0,7.9,1240.0,3.0,squares,"Sarrià-St. Gervasi, Barcelona","Twin Room
2 twin beds
Free cancellation
Only 1 room left at this price on our site"
Catalonia Roma,1377.0,8.4,2447.0,3.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Monument Hotel,3917.0,9.1,1124.0,5.0,stars,"Eixample, Barcelona","Deluxe Room
1 queen bed
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site"
Acta Splendid,1488.0,8.6,3015.0,3.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Only 3 rooms left at this price on our site"
BruStar Sagrada Familia,1041.0,7.9,757.0,3.0,squares,"Eixample, Barcelona","Standard Double Room
1 full bed
Only 1 room left at this price on our site"
LetsGo Sagrada Familia Penthouse,2783.0,9.2,36.0,4.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment with Terrace
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 70m²
4 twin beds
Free cancellation"
Hotel Nouvel,1655.0,8.0,3039.0,3.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Only 4 rooms left at this price on our site"
Apartments Barcelona & Home Deco Eixample,2472.0,9.2,64.0,4.0,squares,"Eixample, Barcelona","Two-Bedroom Penthouse Apartment
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 50m²
3 beds (2 twins, 1 full)
Free cancellation
Only 1 left at this price on our site"
Barcelona Apartment Val,2442.0,8.5,588.0,4.0,squares,"Eixample, Barcelona","Standard One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 47m²
2 beds (1 full, 1 sofa bed)
Free cancellation
No prepayment needed – pay at the property
Only 5 left at this price on our site"
Bcn Paseo De Gracia Rocamora Apartment,3476.0,9.2,1003.0,4.0,squares,"Eixample, Barcelona","Apartment 2 bedroom 2 bathroom with Balcony (Passeig de Gracia, 51)
Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 92m²
3 beds (2 twins, 1 queen)
Free cancellation
Only 1 left at this price on our site"
You Stylish Beach Apartments,2989.0,7.7,80.0,3.0,squares,"Sant Martí, Barcelona","Basic Two Bedrooms Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 70m²
3 beds (2 twins, 1 full)
Free cancellation
Only 1 left at this price on our site"
Centric Apartments Paseo de Gracia,2915.0,8.0,444.0,4.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 70m²
3 beds (2 fulls, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Amister Apartments,3066.0,8.8,928.0,4.0,squares,"Eixample, Barcelona","One-Bedroom Family Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 45m²
2 beds (1 king, 1 sofa bed)
Free cancellation"
SmartRoom Barcelona,1117.0,8.5,1769.0,,,"Sants-Montjuïc, Barcelona","Budget Twin Room
2 twin beds
Free cancellation
Only 1 room left at this price on our site"
Hotel Barcelona Catedral,2288.0,8.5,3955.0,4.0,stars,"Ciutat Vella, Barcelona","Double Room
1 king bed"
Sweett - Avenida Roma,2461.0,8.1,300.0,4.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 55m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Hotel Pelayo,1241.0,7.9,1998.0,1.0,stars,"Eixample, Barcelona","Triple Room
3 twin beds
Only 1 room left at this price on our site"
My Address in Barcelona,2971.0,8.5,489.0,4.0,squares,"Eixample, Barcelona","Apartment
Entire apartment • 3 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 150m²
8 twin beds
Only 1 left at this price on our site"
CIUDADELA PARK 1,2103.0,8.9,59.0,4.0,squares,"Sant Martí, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 59m²
4 beds (2 twins, 1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Catalonia Mikado,1307.0,8.1,2639.0,3.0,stars,"Sarrià-St. Gervasi, Barcelona","Double Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Exe Ramblas Boquería,1930.0,8.2,1286.0,3.0,stars,"Ciutat Vella, Barcelona","Double Room
1 full bed"
Hostemplo Sagrada Familia,1538.0,8.4,983.0,3.0,squares,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Only 6 rooms left at this price on our site"
Hotel Casa Bonay,2186.0,9.0,869.0,4.0,stars,"Eixample, Barcelona","Double Room
1 queen bed"
Aspasios Gracia Apartments,1920.0,8.6,390.0,4.0,squares,"Gràcia, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 60m²
2 full beds
Only 2 left at this price on our site"
Pierre & Vacances Barcelona Sants,1431.0,8.5,1551.0,3.0,squares,"Sants-Montjuïc, Barcelona","Studio (3 Adults)
Entire studio • 1 bathroom • 1 kitchen • 40m²
2 beds (1 twin, 1 sofa bed)"
Barcelona Century Hotel,1573.0,8.4,4212.0,3.0,stars,"Eixample, Barcelona","Double Room
1 full bed
Only 2 rooms left at this price on our site"
Hotel SB Glow 4 Sup,1507.0,8.3,5406.0,4.0,stars,"Sant Martí, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
Cozy Apartment in Sants,1342.0,7.3,9.0,3.0,squares,"Sants-Montjuïc, Barcelona","Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 25m²
1 full bed
Free cancellation
Only 2 left at this price on our site"
Sallés Hotel Pere IV,1611.0,8.1,8451.0,4.0,stars,"Sant Martí, Barcelona","Deluxe Double Room with Spa Access
Multiple bed types
Free cancellation"
Som Nit Born,1497.0,8.3,756.0,3.0,squares,"Ciutat Vella, Barcelona","Standard Twin Room
2 twin beds
Only 3 rooms left at this price on our site"
Aparteasy - Deluxe Family Apartments with Pool,2617.0,7.0,88.0,3.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 50m²
3 beds (1 full, 1 bunk bed, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Picasso Suites,2451.0,8.6,628.0,4.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 50m²
2 beds (1 sofa bed, 1 queen)
Free cancellation
Only 1 left at this price on our site"
Bcn - Poble Nou,1283.0,7.1,9.0,,,"Sant Martí, Barcelona","One-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen
2 beds (1 twin, 1 queen)
Free cancellation"
Hostal Girona,1587.0,8.8,2603.0,,,"Eixample, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins
Breakfast included
Only 2 rooms left at this price on our site"
AC Hotel Barcelona Fórum by Marriott,2149.0,8.2,1416.0,4.0,stars,"Sant Martí, Barcelona","Standard Queen Room
1 queen bed"
The Central House Barcelona Gracia,1176.0,8.6,2614.0,,,"Eixample, Barcelona","Twin Room with Shared Bathroom
2 bunk beds
Only 1 room left at this price on our site"
Citytrip Palau de la Música,1580.0,8.1,120.0,4.0,squares,"Ciutat Vella, Barcelona","One-Bedroom Apartment Gótico
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 full, 1 sofa bed)
Only 4 left at this price on our site"
Glocal Apartments Barcelona,2658.0,8.7,131.0,4.0,squares,"Eixample, Barcelona","Three-Bedroom Apartment
Entire apartment • 3 bedrooms • 2 living rooms • 3 bathrooms • 1 kitchen • 75m²
3 beds (1 bunk bed, 2 queens)
Free cancellation
Only 1 left at this price on our site"
AinB Sagrada Familia Apartments,1870.0,8.3,661.0,3.0,squares,"Eixample, Barcelona","Studio (2 Adults)
Entire studio • 1 bathroom • 1 kitchen • 35m²
Beds: 1 double or 2 twins
Only 4 left at this price on our site"
Hotel Rec Barcelona - Adults Only,1975.0,8.7,3670.0,3.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
AMISTAT City Hostel Barcelona,1042.0,8.5,1025.0,,,"Sant Andreu, Barcelona","Private Pod for 2 - Shared bathroom
2 bunk beds
Only 5 rooms left at this price on our site"
My Address in Sant Antoni,1649.0,8.8,154.0,4.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 70m²
4 beds (2 twins, 1 full, 1 sofa bed)"
H10 Casa Mimosa 4* Sup,5565.0,9.3,1012.0,4.0,stars,"Eixample, Barcelona","Deluxe Suite
Private suite
1 king bed
Free cancellation
No prepayment needed – pay at the property
Only 1 left at this price on our site"
Ibis Barcelona Meridiana,1021.0,8.1,4575.0,2.0,stars,"Nou Barris, Barcelona","Family Room
2 beds (1 twin, 1 queen)"
Stay Barcelona Gran Via,1854.0,6.3,35.0,4.0,squares,"Eixample, Barcelona","Three-Bedroom Apartment
Entire apartment • 3 bedrooms • 2 bathrooms • 1 kitchen • 95m²
4 beds (3 twins, 1 full)
Free cancellation
Only 1 left at this price on our site"
The Corner Hotel,2157.0,8.8,1593.0,4.0,stars,"Eixample, Barcelona","Double or Twin Room
2 twin beds"
Exe Mitre,1521.0,8.3,2310.0,3.0,stars,"Sarrià-St. Gervasi, Barcelona","Double Room
Beds: 1 double or 2 twins"
Inside Barcelona Apartments Mercat,1712.0,9.0,614.0,4.0,squares,"Ciutat Vella, Barcelona","Duplex Apartment
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 65m²
3 twin beds
Only 1 left at this price on our site"
Grand Hyatt Barcelona,2063.0,8.6,5044.0,5.0,stars,"Les Corts, Barcelona","Queen Room
1 queen bed"
Minutes to the beach and near Convention Centre !,2785.0,8.8,80.0,3.0,squares,"Sant Martí, Barcelona","Apartment
Entire apartment • 3 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 70m²
3 full beds
Free cancellation"
U232 Hotel,1752.0,8.4,3415.0,4.0,stars,"Eixample, Barcelona","Interior Economy Double or Twin Room
Beds: 1 double or 2 twins"
Absolute Sagrada Familia,1762.0,9.3,218.0,4.0,squares,"Eixample, Barcelona","Apartment with Balcony
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 39m²
3 beds (2 twins, 1 sofa bed)
Only 1 left at this price on our site"
Yurbban Trafalgar Hotel,1977.0,9.3,1507.0,3.0,stars,"Ciutat Vella, Barcelona","Standard Double Room
Beds: 1 double or 2 twins
Only 4 rooms left at this price on our site"
Hotel Pulitzer Barcelona,2322.0,8.8,1498.0,4.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
Express by Gaiarooms,1131.0,7.0,1040.0,2.0,stars,"Gràcia, Barcelona","Double Room with Shared Bathroom
1 full bed
Free cancellation
Only 3 rooms left at this price on our site"
C211 Barcelona Apartments,2297.0,8.8,1068.0,4.0,squares,"Sarrià-St. Gervasi, Barcelona","Two-Bedroom Apartment with Terrace
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 60m²
2 full beds
Free cancellation
Only 2 left at this price on our site"
Tendency Apartments 7,2699.0,7.6,124.0,3.0,squares,"Eixample, Barcelona","One Bedroom Apartment 2
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 48m²
3 beds (2 twins, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
BYPILLOW Mothern,1482.0,8.2,5333.0,3.0,stars,"Eixample, Barcelona","Budget Double Room
1 full bed"
Aspasios Rambla Catalunya Apartments,1995.0,8.7,1789.0,4.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 full, 1 sofa bed)
Only 1 left at this price on our site"
Praktik Rambla,1652.0,8.5,2241.0,3.0,stars,"Eixample, Barcelona","Double Room
1 queen bed
Free cancellation
No prepayment needed – pay at the property
Only 3 rooms left at this price on our site"
Room Mate Anna,1889.0,8.7,4361.0,4.0,stars,"Eixample, Barcelona","Interior Basic Double Room
1 full bed
Only 6 rooms left at this price on our site"
Hotel Barcelona Universal,1883.0,8.3,4189.0,4.0,stars,"Ciutat Vella, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins"
Apartment Sants-Montjuic Rambla Badal by Interhome,1625.0,9.0,38.0,3.0,stars,"Sants-Montjuïc, Barcelona","Apartment
Entire apartment • 4 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 80m²
5 beds (3 twins, 1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Feelathome Center Apartments,1994.0,8.2,803.0,4.0,squares,"Eixample, Barcelona","One-Bedroom Apartment - Poeta Cabanyes Street
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 45m²
2 beds (1 full, 1 sofa bed)
Only 2 left at this price on our site"
Tendency Apartments 6,2474.0,8.0,130.0,3.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 45m²
2 beds (1 sofa bed, 1 queen)
Free cancellation
Only 1 left at this price on our site"
Aparthotel Mariano Cubi Barcelona,1385.0,8.3,2532.0,4.0,stars,"Sarrià-St. Gervasi, Barcelona","Superior Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Central Apartment,3720.0,8.8,160.0,4.0,squares,"Ciutat Vella, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 85m²
5 beds (3 twins, 1 sofa bed, 1 queen)
Free cancellation"
Alma Barcelona GL,4465.0,8.9,473.0,5.0,stars,"Eixample, Barcelona","Deluxe Double or Twin Room
Multiple bed types
Free cancellation
No prepayment needed – pay at the property"
Ferran Pedralbes Penthouse,4568.0,8.8,9.0,4.0,squares,"Les Corts, Barcelona","Apartment with Terrace
Entire apartment • 3 bedrooms • 2 bathrooms • 1 kitchen • 85m²
6 beds (4 twins, 2 queens)
Free cancellation
Only 1 left at this price on our site"
Beautiful apartment in Las Ramblas Barcelona 6pax,4159.0,7.7,25.0,3.0,squares,"Ciutat Vella, Barcelona","Three-Bedroom Apartment
Entire apartment • 3 bedrooms • 2 bathrooms • 60m²
4 beds (2 twins, 1 full, 1 bunk bed)
Free cancellation"
"Las Ramblas, comfort in BCN for 8 persons",5308.0,8.0,13.0,3.0,squares,"Ciutat Vella, Barcelona","Apartment
Entire apartment • 4 bedrooms • 3 bathrooms • 1 kitchen • 95m²
7 beds (6 twins, 1 full)
Free cancellation"
Luxury Apartment With Sea View!,7453.0,9.8,26.0,4.0,squares,"Sant Martí, Barcelona","Apartment with Sea View
Entire apartment • 4 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 140m²
6 beds (2 twins, 1 full, 1 sofa bed, 2 queens)
Free cancellation
Only 1 left at this price on our site"
"Hotel Indigo Barcelona Plaza Espana, an IHG Hotel",1633.0,8.8,7218.0,4.0,stars,"Sants-Montjuïc, Barcelona","Standard Double Room
1 full bed"
Central Suites Barcelona,4999.0,8.8,322.0,4.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment with Balcony (city views)
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 55m²
3 beds (2 twins, 1 full)
Free cancellation
No prepayment needed – pay at the property
Only 1 left at this price on our site"
Barcelona Princess,1802.0,8.2,11951.0,4.0,stars,"Sant Martí, Barcelona","Double or Twin Room with City View
Beds: 1 double or 2 twins"
1208 - EXCLUSIVE DESIGN APARTMENT,5174.0,8.1,53.0,4.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 2 bathrooms • 90m²
2 full beds
Free cancellation"
Ikonik Anglí,1503.0,8.5,1421.0,4.0,stars,"Sarrià-St. Gervasi, Barcelona","Economy Double or Twin Room
Beds: 1 double or 2 twins"
Sunotel Club Central,1654.0,8.0,1819.0,4.0,stars,"Eixample, Barcelona","Economy Double Room
1 full bed"
Generator Barcelona,1364.0,7.7,7589.0,1.0,stars,"Gràcia, Barcelona","Superior Twin Room
2 twin beds
Only 3 rooms left at this price on our site"
May Ramblas Hotel,7019.0,7.4,4199.0,3.0,stars,"Ciutat Vella, Barcelona","Family Suite
Private suite
2 queen beds
Free cancellation"
Cozy Apartment with Suite 21,1805.0,,,4.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment
1 queen bed
Free cancellation"
AC Hotel Irla by Marriott,1463.0,8.0,87.0,3.0,stars,"Sarrià-St. Gervasi, Barcelona","Standard Room Queen, Guest room, 1 Queen
1 queen bed
Only 5 rooms left at this price on our site"
Hotel Granvia,2197.0,8.9,2133.0,3.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Only 7 rooms left at this price on our site"
Barcelonaforrent Vila Olimpica Pool Suites,5765.0,8.4,9.0,4.0,squares,"Sant Martí, Barcelona","Three-Bedroom Apartment with swimming pool - Ramón Turró, 52
Entire apartment • 3 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 120m²
6 twin beds
Free cancellation
Only 1 left at this price on our site"
Aspasios Poble Nou Apartments,1970.0,8.3,228.0,3.0,squares,"Sant Martí, Barcelona","Apartment with Terrace
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 30m²
1 full bed
Only 1 left at this price on our site"
Blue Barcelona,1848.0,8.1,1058.0,,,"Sarrià-St. Gervasi, Barcelona","Triple Room with Shared Bathroom
3 twin beds
Breakfast included
Only 2 rooms left at this price on our site"
Sercotel Hotel Rosellon,2140.0,8.3,5836.0,4.0,stars,"Eixample, Barcelona","Classic Twin Room
2 twin beds"
Barcelonaforrent Tucson Suites,5371.0,7.5,20.0,4.0,squares,"Eixample, Barcelona","Superior Three-Bedroom Apartment with Terrace
Entire apartment • 3 bedrooms • 1 living room • 2 bathrooms • 75m²
4 beds (3 twins, 1 full)
Free cancellation
Only 1 left at this price on our site"
AC Hotel Diagonal L'Illa by Marriott,1962.0,8.7,464.0,4.0,stars,"Les Corts, Barcelona","Standard King Room
1 king bed
Only 5 rooms left at this price on our site"
Barcelonaforrent Alessandra Central Ramblas Apartment,7813.0,9.1,17.0,4.0,squares,"Ciutat Vella, Barcelona","Three-Bedroom Apartment
5 beds (3 twins, 2 fulls)
Free cancellation"
Barcelonaforrent The Claris Suites,4689.0,6.5,11.0,3.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment with Balcony
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 70m²
3 beds (2 twins, 1 full)
Free cancellation
Only 1 left at this price on our site"
Full apartment city center,1012.0,7.3,17.0,3.0,squares,"Ciutat Vella, Barcelona","One-Bedroom Apartment
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
H10 Art Gallery 4* Sup,1843.0,8.6,1546.0,4.0,stars,"Eixample, Barcelona","Classic Atrium Double Room
1 full bed
Free cancellation
No prepayment needed – pay at the property"
Barcelonaforrent The Living Apartment,5916.0,8.0,8.0,4.0,squares,"Eixample, Barcelona","Three-Bedroom Apartment - Bailén, 23
Entire apartment • 3 bedrooms • 2 bathrooms • 1 kitchen • 120m²
4 beds (2 twins, 2 fulls)
Free cancellation
Only 1 left at this price on our site"
Chic & Basic Born Boutique Hotel,1630.0,8.2,1569.0,3.0,stars,"Ciutat Vella, Barcelona","Small Double Room
1 full bed
Only 4 rooms left at this price on our site"
Attica 21 Barcelona Mar,1657.0,8.2,1112.0,4.0,stars,"Sant Martí, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
The Moods Catedral Hostal Boutique,1572.0,8.4,986.0,2.0,stars,"Ciutat Vella, Barcelona","Interior Double Room
1 full bed
Only 4 rooms left at this price on our site"
Hotel Cortes Rambla,2066.0,8.1,2090.0,3.0,stars,"Ciutat Vella, Barcelona","Small Double Room
1 full bed
Only 3 rooms left at this price on our site"
Hostal Barcelona,985.0,7.2,3923.0,2.0,stars,"Sants-Montjuïc, Barcelona","Double or Twin Room with Private Bathroom
Beds: 1 double or 2 twins"
Petit Palace Museum,1796.0,8.3,2741.0,4.0,stars,"Eixample, Barcelona","Small Double Room
1 full bed
Only 7 rooms left at this price on our site"
NH Collection Barcelona Podium,1991.0,8.8,2915.0,4.0,stars,"Eixample, Barcelona","Superior Double or Twin Room
Beds: 1 double or 2 twins"
Suite Miro Eixample Barcelona,1588.0,8.8,8.0,3.0,squares,"Eixample, Barcelona","Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 40m²
1 full bed
Free cancellation"
Hotel Market,1984.0,7.6,3870.0,3.0,stars,"Eixample, Barcelona","Doble Interior
Beds: 1 double or 2 twins
Only 3 rooms left at this price on our site"
Apartment Eixample Dret Sagrada Familia by Interhome,1259.0,7.2,5.0,3.0,stars,"Eixample, Barcelona","Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 39m²
2 twin beds
Free cancellation
Only 1 left at this price on our site"
Rustic 2 bedroom apartment Poble Sec,1322.0,6.7,38.0,3.0,squares,"Sants-Montjuïc, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 55m²
4 beds (2 twins, 1 full, 1 sofa bed)"
