hotel_name,price_euros,rating,num_reviews,quality_over_5,quality_type,neighborhood,description
Chic & Basic Velvet,2857.0,8.2,3335.0,3.0,stars,"Eixample, Barcelona","Superior Room
Beds: 1 double or 2 twins
Only 4 rooms left at this price on our site"
Hesperia Barcelona Presidente,3260.0,8.5,4094.0,4.0,stars,"Sarrià-St. Gervasi, Barcelona","Standard Double or Twin Room
Multiple bed types"
Hostal Girona,2527.0,8.8,2603.0,,,"Eixample, Barcelona","Double or Twin Room with Balcony and Shared Bathroom
1 full bed
Breakfast included
Only 3 rooms left at this price on our site"
Ilunion Almirante,2800.0,7.6,3331.0,4.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
AC Hotel Diagonal L'Illa by Marriott,4982.0,8.7,464.0,4.0,stars,"Les Corts, Barcelona","Superior Twin Room
2 twin beds
Only 5 rooms left at this price on our site"
Aspasios Catedral Apartments,3095.0,8.5,397.0,4.0,squares,"Ciutat Vella, Barcelona","Two-Bedroom Apartment (4 Adults)
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 65m²
3 beds (2 twins, 1 queen)
Only 1 left at this price on our site"
Guitart Grand Passage,3040.0,7.9,1259.0,4.0,stars,"Eixample, Barcelona","Executive Double Room
Multiple bed types
Only 3 rooms left at this price on our site"
Habitat Apartments Cool Jazz,2447.0,8.3,1118.0,4.0,squares,"Sant Martí, Barcelona","Deluxe Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 44m²
3 beds (2 twins, 1 full)
Only 2 left at this price on our site"
Barcelona Apartment Aramunt,2237.0,7.2,1464.0,3.0,squares,"Eixample, Barcelona","Superior Studio (4 Adults)
Entire studio • 1 bathroom • 1 kitchen • 35m²
Beds: 1 double or 2 twins
Only 1 left at this price on our site"
Sweett - Aragon Park Miro,3542.0,8.2,296.0,4.0,squares,"Eixample, Barcelona","Apartment
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 75m²
3 beds (2 twins, 1 full)
Only 1 left at this price on our site"
You Stylish Beach Apartments,2435.0,7.7,80.0,3.0,squares,"Sant Martí, Barcelona","Basic Two Bedrooms Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 70m²
3 beds (2 twins, 1 full)
Only 1 left at this price on our site"
"Hotel Balmes, a member of Preferred Hotels & Resorts",3584.0,8.4,2966.0,4.0,stars,"Eixample, Barcelona","Family Room
2 beds (1 full, 1 sofa bed)
Only 1 room left at this price on our site"
"Hotel Indigo Barcelona Plaza Espana, an IHG Hotel",4511.0,8.8,7218.0,4.0,stars,"Sants-Montjuïc, Barcelona","Standard Double Room
1 full bed
Breakfast included
Only 2 rooms left at this price on our site"
Palau de la Musica Apartments,3354.0,8.3,387.0,3.0,squares,"Ciutat Vella, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 80m²
5 beds (4 twins, 1 sofa bed)
Only 3 left at this price on our site"
Senator Barcelona Apartments,1949.0,7.5,1337.0,3.0,squares,"Sarrià-St. Gervasi, Barcelona","Double Room with Kitchen - Ground Floor
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
Stay U-nique Apartments Rambla Catalunya,2515.0,7.7,121.0,3.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 full, 1 sofa bed)
Only 2 left at this price on our site"
Sunotel Junior,2506.0,7.2,756.0,2.0,stars,"Eixample, Barcelona","Double Room
Beds: 1 double or 2 twins"
BcnStop Sagrada Familia,2303.0,8.2,1290.0,3.0,squares,"Horta-Guinardó, Barcelona","Apartment (2 Adults)
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 27m²
1 queen bed"
Catalonia Rigoletto,3488.0,8.5,2163.0,4.0,stars,"Les Corts, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
Ikonik Ramblas,3065.0,8.2,2125.0,4.0,stars,"Ciutat Vella, Barcelona","Double Room
Beds: 1 double or 2 twins
Only 2 rooms left at this price on our site"
Room Mate Carla,3079.0,8.6,3167.0,4.0,stars,"Eixample, Barcelona","Standard Interior Double Room
1 full bed
Only 1 room left at this price on our site"
Catalonia Passeig de Gràcia 4* Sup,4618.0,9.1,3342.0,4.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
AinB Sagrada Familia Apartments,2334.0,8.3,661.0,3.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Beds: 1 double or 2 twins"
La Fira,2566.0,7.1,141.0,3.0,squares,"Sants-Montjuïc, Barcelona","Two-Bedroom Apartment - Radas
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 65m²
3 beds (2 twins, 1 queen)
Only 1 left at this price on our site"
Hotel Royal Passeig de Gracia,3541.0,8.5,3241.0,4.0,stars,"Eixample, Barcelona","Comfort Room
Multiple bed types
Only 2 rooms left at this price on our site"
Central and Basic Universitat for YOUNG HOSTEL,1427.0,7.6,3911.0,1.0,stars,"Ciutat Vella, Barcelona","Double Room with Shared Bathroom
1 full bed
Only 3 rooms left at this price on our site"
Hostal Balkonis,2192.0,7.3,807.0,2.0,stars,"Eixample, Barcelona","Standard Quadruple Room
3 beds (2 twins, 1 full)
Only 1 room left at this price on our site"
Sansi Pedralbes,4953.0,9.7,669.0,4.0,stars,"Les Corts, Barcelona","Standard Double Room
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
Catalonia Port,4073.0,8.8,1489.0,4.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
Fisa Rentals Gran Via Apartments,3595.0,8.8,1329.0,4.0,squares,"Eixample, Barcelona","Superior Studio
Entire studio • 1 bathroom • 1 kitchen • 37m²
2 twin beds
Only 1 left at this price on our site"
Moderno,1753.0,7.6,2683.0,3.0,stars,"Ciutat Vella, Barcelona","Room Assigned on Arrival
1 twin bed"
Hotel Pulitzer Barcelona,5630.0,8.8,1498.0,4.0,stars,"Eixample, Barcelona","Double or Twin Room with Terrace
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
Acacia Suite,2526.0,8.0,894.0,4.0,stars,"Eixample, Barcelona","Apartment with Kitchenette
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 45m²
4 beds (2 twins, 2 sofa beds)
Only 1 left at this price on our site"
BYPILLOW House,1652.0,8.2,1222.0,1.0,stars,"Horta-Guinardó, Barcelona","Twin Room with Balcony
2 twin beds
Only 2 rooms left at this price on our site"
Sunotel Club Central,3892.0,8.0,1819.0,4.0,stars,"Eixample, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins
Only 2 rooms left at this price on our site"
Residència Erasmus Gracia,1426.0,8.2,5128.0,,,"Gràcia, Barcelona","Twin Room
2 twin beds
Only 3 rooms left at this price on our site"
Sunotel Central,4786.0,8.0,1360.0,4.0,stars,"Eixample, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins
Only 3 rooms left at this price on our site"
BacHome Terrace B&B,2471.0,8.6,1090.0,3.0,squares,"Eixample, Barcelona","Standard Double Room
1 full bed
Only 3 rooms left at this price on our site"
Hotel Santa Marta,3912.0,8.6,2752.0,2.0,stars,"Ciutat Vella, Barcelona","Quadruple Room
Multiple bed types"
Pierre & Vacances Barcelona Sants,2013.0,8.5,1551.0,3.0,squares,"Sants-Montjuïc, Barcelona","Studio
2 beds (1 twin, 1 sofa bed)"
Flor Parks,2771.0,8.4,1917.0,3.0,stars,"Ciutat Vella, Barcelona","Twin Room with Balcony and City View
3 beds (2 twins, 1 sofa bed)
Only 1 room left at this price on our site"
Canela Homes BARCELONA MACBA,2793.0,7.7,276.0,3.0,squares,"Ciutat Vella, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 60m²
5 beds (4 twins, 1 sofa bed)
Only 1 left at this price on our site"
BUHO Boutique Rooms,2755.0,8.3,862.0,3.0,squares,"Eixample, Barcelona","DeluxeTriple Room
2 beds (1 twin, 1 queen)
Only 1 room left at this price on our site"
Sweett - Harmony Central,2995.0,7.3,10.0,4.0,squares,"Ciutat Vella, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 35m²
2 beds (1 full, 1 sofa bed)
Only 1 left at this price on our site"
DestinationBCN Universitat Apartments,3454.0,9.2,88.0,4.0,squares,"Eixample, Barcelona","One-Bedroom Apartment with Bathtub and Inner courtyard view (II)
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 51m²
1 queen bed
Only 2 left at this price on our site"
BcnStop Parc Güell,2725.0,8.5,599.0,3.0,squares,"Gràcia, Barcelona","Apartment (1-2 Adults)
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 50m²
3 beds (2 twins, 1 full)"
Casa Gracia Apartments,2973.0,8.1,413.0,3.0,squares,"Gràcia, Barcelona","Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
1 queen bed
Only 4 left at this price on our site"
Ciutadella Park Born,2940.0,8.0,38.0,4.0,squares,"Sant Martí, Barcelona","1
Entire apartment • 3 bedrooms • 2 bathrooms • 100m²
18 beds (9 bunk beds, 9 queens)
Only 1 left at this price on our site"
Circa 1905,3417.0,9.3,1070.0,4.0,squares,"Eixample, Barcelona","Double Room with Terrace
2 beds (1 twin, 1 queen)
Breakfast included
Only 1 room left at this price on our site"
Petit Palace Boqueria Garden,4530.0,8.1,4217.0,4.0,stars,"Ciutat Vella, Barcelona","Superior Double Room
Beds: 1 double or 2 twins"
Catalonia Square 4* Sup,4538.0,9.0,2288.0,4.0,stars,"Eixample, Barcelona","Double or Twin Room
Multiple bed types"
Barcelona Apartment Val,2886.0,8.5,588.0,4.0,squares,"Eixample, Barcelona","Superior One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 47m²
1 full bed
Only 1 left at this price on our site"
Barcelona Apartment Gran de Gràcia,2720.0,7.9,289.0,3.0,squares,"Gràcia, Barcelona","Deluxe Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 53m²
4 beds (1 twin, 1 full, 2 sofa beds)
Only 1 left at this price on our site"
ICON Bcn,4689.0,8.7,2266.0,4.0,stars,"Eixample, Barcelona","Small Double Room
1 full bed
Breakfast included
Only 4 rooms left at this price on our site"
Sant Jordi Hostels Sagrada Familia,2555.0,8.6,3367.0,,,"Sant Martí, Barcelona","8-Bed Mixed Dormitory Room
Shared dorm room
8 bunk beds
Only 1 left at this price on our site"
Decô Apartments Barcelona-Eixample,3439.0,9.0,623.0,4.0,squares,"Eixample, Barcelona","Two-Bedroom Penthouse Apartment
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 80m²
3 beds (2 twins, 1 full)
Only 1 left at this price on our site"
One of the most outstanding ultra-modern mansions,6228.0,,,,,Barcelona,"Deluxe Villa
Entire villa • 7 bedrooms • 1 bathroom • 1,000m²
7 beds (3 kings, 4 queens)
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 1 left at this price on our site"
Sweett - Eixample,2693.0,8.4,228.0,4.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 65m²
3 beds (1 full, 1 bunk bed, 1 sofa bed)
Only 1 left at this price on our site"
Suites Avenue,5226.0,8.9,1288.0,4.0,squares,"Eixample, Barcelona","Deluxe Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 54m²
2 beds (1 full, 1 sofa bed)
Only 4 left at this price on our site"
Ocean Drive Barcelona,4096.0,8.9,1675.0,5.0,stars,"Eixample, Barcelona","Superior Double Room
1 king bed
Only 5 rooms left at this price on our site"
Sweett - Carrer Girona,2892.0,8.7,576.0,4.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 64m²
2 beds (1 full, 1 sofa bed)
Only 1 left at this price on our site"
Aparthotel Rambla108,3497.0,8.6,1505.0,3.0,squares,"Ciutat Vella, Barcelona","One-Bedroom Apartment (4 Adults)
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
4 beds (3 twins, 1 sofa bed)
Only 3 left at this price on our site"
We Boutique Hotel Barcelona,4205.0,9.1,499.0,4.0,squares,"Eixample, Barcelona","Double Room with Balcony
1 queen bed
Breakfast included
Only 3 rooms left at this price on our site"
Casa Lirio,2339.0,7.9,1812.0,2.0,stars,"Ciutat Vella, Barcelona","Deluxe Double or Twin Room
1 queen bed"
Habitat Apartments Bailén,3717.0,8.2,61.0,3.0,squares,"Eixample, Barcelona","Apartment with Terrace
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 60m²
3 beds (2 twins, 1 queen)
Only 1 left at this price on our site"
"Claris Hotel & Spa GL, a Small Luxury Hotel of the World",4741.0,8.6,1094.0,5.0,stars,"Eixample, Barcelona","Duplex Junior Suite
1 full bed"
NH Collection Barcelona Gran Hotel Calderon,8378.0,8.2,2920.0,5.0,stars,"Eixample, Barcelona","Suite
Multiple bed types"
Sweett - Sants,2799.0,7.8,97.0,3.0,squares,"Sants-Montjuïc, Barcelona","Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 65m²
3 beds (2 fulls, 1 sofa bed)
Only 1 left at this price on our site"
Cozy Apartment Les Corts,3331.0,9.6,19.0,4.0,squares,"Les Corts, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 63m²
2 beds (1 full, 1 bunk bed)"
Majestic Hotel & Spa Barcelona GL,4408.0,8.5,1912.0,5.0,stars,"Eixample, Barcelona","Deluxe Double or Twin Room
Beds: 1 double or 2 twins"
Room Mate Gerard,4637.0,8.7,2829.0,4.0,stars,"Eixample, Barcelona","Basic Interior Double Room
1 queen bed
Only 5 rooms left at this price on our site"
Hotel El Palace Barcelona,7770.0,9.3,2041.0,5.0,stars,"Eixample, Barcelona","Superior Double Room
Multiple bed types
Only 1 room left at this price on our site"
Cosmo Apartments Sants,3500.0,8.2,2329.0,3.0,squares,"Sants-Montjuïc, Barcelona","Apartment
4 beds (2 twins, 1 full, 1 sofa bed)"
Cram Hotel,6429.0,8.4,3612.0,4.0,stars,"Eixample, Barcelona","Suite With Terrace
Private suite • 1 bedroom • 1 living room • 1 bathroom • 46m²
1 king bed
Only 1 left at this price on our site"
Picasso Suites,2908.0,8.6,628.0,4.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 50m²
2 beds (1 sofa bed, 1 queen)
Only 1 left at this price on our site"
Chic Apartments Barcelona,4342.0,8.6,907.0,4.0,squares,"Eixample, Barcelona","Apartment with Balcony
Entire apartment • 3 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 80m²
4 beds (2 twins, 2 queens)
Only 1 left at this price on our site"
Hilton Diagonal Mar Barcelona,4958.0,8.0,2155.0,4.0,stars,"Sant Martí, Barcelona","King Room with Sofa Bed
2 beds (1 king, 1 sofa bed)
Only 2 rooms left at this price on our site"
Casa Cosi - Francoli 1,3118.0,9.0,25.0,4.0,squares,"Sarrià-St. Gervasi, Barcelona","Three-Bedroom Apartment
Entire apartment • 3 bedrooms • 2 bathrooms • 1 kitchen • 70m²
4 beds (2 twins, 2 fulls)
Only 1 left at this price on our site"
Canela Homes BARCELONA FONTANA,4191.0,8.3,50.0,3.0,squares,"Gràcia, Barcelona","Three-Bedroom Apartment
Entire apartment • 3 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 110m²
4 beds (3 twins, 1 full)
Only 1 left at this price on our site"
Habitat Apartments Hot Jazz,2630.0,8.5,504.0,4.0,squares,"Sant Martí, Barcelona","Deluxe Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 62m²
2 beds (1 full, 1 bunk bed)
Only 2 left at this price on our site"
Habitat Apartments Blanca,3062.0,7.6,302.0,3.0,squares,Barcelona,"Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 57m²
3 beds (1 sofa bed, 2 queens)
Only 1 left at this price on our site"
Casa Cosi - Gotico,4029.0,8.1,13.0,3.0,squares,"Ciutat Vella, Barcelona","Three-Bedroom Apartment
Entire apartment • 3 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 100m²
5 beds (2 twins, 1 full, 1 sofa bed, 1 queen)
Only 1 left at this price on our site"
htop BCN City #htopEnjoy,1701.0,6.3,884.0,2.0,stars,"Horta-Guinardó, Barcelona","Triple Room
3 twin beds
Free cancellation"
Aparthotel Arai 4* Superior,4772.0,9.0,532.0,4.0,stars,"Ciutat Vella, Barcelona","Deluxe Room
2 beds (1 full, 1 sofa bed)
Only 4 rooms left at this price on our site"
Casa Cosi Mallorca I,4527.0,9.3,3.0,4.0,squares,"Eixample, Barcelona","Three-Bedroom Apartment
Entire apartment • 3 bedrooms • 2 bathrooms • 1 kitchen • 130m²
4 beds (2 twins, 2 fulls)
Only 1 left at this price on our site"
Sonder Casa Luz,4853.0,8.4,2889.0,4.0,stars,"Eixample, Barcelona","Twin Room with Balcony
2 twin beds
Only 1 room left at this price on our site"
Casa Cosi - Casanova 5,4718.0,8.8,23.0,4.0,squares,"Eixample, Barcelona","Apartment
Entire apartment • 3 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 120m²
4 beds (1 twin, 1 king, 1 sofa bed, 1 queen)"
Habitat Apartments Ferran,6665.0,7.8,34.0,4.0,squares,"Ciutat Vella, Barcelona","Apartment with Terrace
Entire apartment • 4 bedrooms • 1 living room • 3 bathrooms • 1 kitchen • 185m²
5 king beds
Only 1 left at this price on our site"
Casa Cosi Don Bajos,2935.0,8.1,10.0,4.0,squares,"Sarrià-St. Gervasi, Barcelona","Apartment
Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 65m²
2 queen beds
Only 1 left at this price on our site"
Lodging Apartments City Center-Eixample,3014.0,8.6,179.0,3.0,squares,"Eixample, Barcelona","One-Bedroom Apartment with Balcony
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 full, 1 sofa bed)"
Casa Cosi - El Farro 3,2949.0,8.4,25.0,3.0,squares,"Sarrià-St. Gervasi, Barcelona","Two-Bedroom Apartment
2 queen beds"
Nobu Hotel Barcelona,7510.0,8.2,2432.0,5.0,stars,"Sants-Montjuïc, Barcelona","ZEN Junior Suite
1 full bed"
Casa Cosi - Eixample 2,6203.0,9.3,11.0,4.0,squares,"Eixample, Barcelona","Apartment
Entire apartment • 4 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 120m²
5 beds (2 twins, 1 full, 2 queens)
Only 1 left at this price on our site"
Jardinets De Gràcia by The 5ve Soul,4656.0,9.4,609.0,4.0,squares,"Gràcia, Barcelona","Studio Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 55m²
3 beds (2 bunk beds, 1 queen)
Only 6 left at this price on our site"
Alma Barcelona GL,6341.0,8.9,473.0,5.0,stars,"Eixample, Barcelona","Standard Double or Twin Room
1 king bed"
Casa Cosi - Casanova 3,5115.0,9.2,18.0,4.0,squares,"Eixample, Barcelona","Apartment
Entire apartment • 3 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 120m²
4 beds (1 twin, 1 sofa bed, 2 queens)"
Lodging Apartments Liceu G2,3123.0,8.2,151.0,3.0,squares,"Ciutat Vella, Barcelona","Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 full, 1 sofa bed)
Only 1 left at this price on our site"
Diagonal Suites by Sweett,12167.0,9.0,18.0,4.0,squares,"Eixample, Barcelona","Four-Bedroom Apartment with Balcony
Entire apartment • 4 bedrooms • 1 living room • 4 bathrooms • 1 kitchen • 140m²
4 full beds
Only 1 left at this price on our site"
"Torre Melina, a Gran Meliá Hotel",5904.0,8.9,890.0,5.0,stars,"Les Corts, Barcelona","Deluxe
Multiple bed types
Breakfast included
Only 4 rooms left at this price on our site"
Sonder Los Arcos,3212.0,8.2,336.0,,,"Ciutat Vella, Barcelona","King Room
1 king bed"
Canela Homes BARCELONA ARAGÓ,4223.0,8.0,11.0,3.0,squares,"Eixample, Barcelona","Three-Bedroom Apartment
Entire apartment • 3 bedrooms • 2 bathrooms • 1 kitchen • 82m²
3 full beds"
Casa Cosi - Putxet 4,3385.0,7.2,6.0,3.0,squares,"Sarrià-St. Gervasi, Barcelona","Three-Bedroom Apartment
4 full beds"
Casa Cosi - Eixample 3,5976.0,8.4,8.0,4.0,squares,"Eixample, Barcelona","Apartment
Entire apartment • 4 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 120m²
5 beds (2 twins, 1 full, 2 queens)
Only 1 left at this price on our site"
Vasanta powered by Sonder,4197.0,8.4,1165.0,3.0,stars,"Eixample, Barcelona","Superior King Room
2 beds (1 king, 1 sofa bed)
Only 1 room left at this price on our site"
Casa Cosi - Casanova 7,4640.0,8.8,18.0,4.0,squares,"Eixample, Barcelona","Apartment
Entire apartment • 3 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 120m²
4 beds (1 twin, 1 king, 1 sofa bed, 1 queen)"
ABaC Restaurant Hotel Barcelona GL Monumento,5530.0,9.0,350.0,5.0,stars,"Sarrià-St. Gervasi, Barcelona","Deluxe Room (1 or 2 people)
1 king bed"
HoHomes - Luxury Palacete,8834.0,7.6,5.0,3.0,squares,"Eixample, Barcelona","Deluxe Apartment
Entire apartment • 3 bedrooms • 2 living rooms • 4 bathrooms • 1 kitchen • 300m²
5 beds (2 twins, 1 king, 2 queens)
Only 1 left at this price on our site"
DO Plaça Reial powered by Sonder,7209.0,8.2,888.0,5.0,stars,"Ciutat Vella, Barcelona","Superior King Room
1 king bed
Only 1 room left at this price on our site"
Casa Cosi - Terrace 2,5256.0,7.5,4.0,3.0,squares,"Eixample, Barcelona","Apartment
Entire apartment • 3 bedrooms • 1 bathroom • 1 kitchen • 100m²
4 beds (2 twins, 2 queens)"
Plaza Catalunya,8144.0,7.7,22.0,3.0,squares,"Eixample, Barcelona","Three-Bedroom Apartment
Entire apartment • 3 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 125m²
4 full beds"
Canela Homes BARCELONA CÒRSEGA,3965.0,8.6,9.0,4.0,squares,"Gràcia, Barcelona","Three-Bedroom Apartment
4 beds (1 twin, 1 full, 1 king, 1 sofa bed)"
Four Petals Barcelona Boutique Apartments,3354.0,8.4,149.0,3.0,squares,"Ciutat Vella, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 80m²
5 beds (4 twins, 1 sofa bed)
Only 3 left at this price on our site"
Canela Homes BARCELONA LESSEPS,4212.0,8.4,5.0,3.0,squares,"Sarrià-St. Gervasi, Barcelona","Three-Bedroom Apartment
Entire apartment • 3 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 58m²
5 beds (4 twins, 1 full)"
Rent Top Apartments Avenida Diagonal,4992.0,7.8,46.0,3.0,squares,"Sarrià-St. Gervasi, Barcelona","Three-Bedroom Apartment
Entire apartment • 3 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 100m²
6 beds (4 twins, 1 sofa bed, 1 queen)
Only 1 left at this price on our site"
Canela Homes BARCELONA MODERNISTA,15373.0,8.5,10.0,4.0,squares,"Eixample, Barcelona","Apartment
7 beds (4 twins, 3 fulls)"
Canela Homes BARCELONA UNIVERSITAT,6127.0,9.1,11.0,4.0,squares,"Eixample, Barcelona","Three-Bedroom Apartment
4 beds (2 twins, 2 kings)
Only 1 left at this price on our site"
Sarriá - Sant Gervasi,14871.0,9.0,12.0,4.0,squares,"Sarrià-St. Gervasi, Barcelona","Apartment
Entire apartment • 3 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 110m²
3 beds (1 full, 2 kings)
Only 1 left at this price on our site"
Cosmo Suite Penthouse,31416.0,,,3.0,squares,"Sants-Montjuïc, Barcelona","Apartment
Entire apartment • 3 bedrooms • 4 living rooms • 3 bathrooms • 1 kitchen • 200m²
5 beds (1 full, 1 king, 2 sofa beds, 1 queen)
Only 1 left at this price on our site"
ArtlifeBCN Urban Oasis Apartment,9119.0,9.9,39.0,4.0,squares,"Sants-Montjuïc, Barcelona","Apartment - Ground Floor
Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 125m²
3 beds (1 full, 1 king, 1 sofa bed)
Only 1 left at this price on our site"
Bailen Apartments by Central,1871.0,10.0,1.0,3.0,squares,"Eixample, Barcelona","Loft
Entire apartment • 1 bedroom • 1 bathroom • 50m²
1 queen bed
Free cancellation"
Brummell Apartments Eixample Izquierda/Valeris,2416.0,8.8,106.0,3.0,squares,"Eixample, Barcelona","Superior Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 80m²
2 full beds
Free cancellation
Only 1 left at this price on our site"
Hotel Glòries,1895.0,7.9,2581.0,3.0,stars,"Eixample, Barcelona","Standard Double Room
Beds: 1 double or 2 twins"
Praktik Bakery,2802.0,8.6,2646.0,3.0,stars,"Eixample, Barcelona","Budget Double Room
Beds: 1 double or 2 twins
Free cancellation
Only 2 rooms left at this price on our site"
El Palauet Royal Suites,10628.0,8.9,98.0,5.0,stars,"Gràcia, Barcelona","Royal Suite
Private suite • 2 bedrooms • 1 living room • 2 bathrooms • 150m²
3 beds (2 twins, 1 king)
Only 2 left at this price on our site"
Bonavista Apartments - Virreina,2311.0,8.5,523.0,4.0,squares,"Gràcia, Barcelona","One-Bedroom Apartment (4 Adults)
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 50m²
3 beds (2 twins, 1 sofa bed)
Free cancellation
Only 4 left at this price on our site"
Praktik Garden,2521.0,8.2,2909.0,2.0,stars,"Eixample, Barcelona","Superior Double or Twin Room with Terrace
Beds: 1 double or 2 twins
Free cancellation"
The Loft House - Barcelona La Pedrera,1783.0,8.3,2765.0,,,"Eixample, Barcelona","6-Bed Mixed Dormitory Room
Shared dorm room
6 bunk beds
Free cancellation
Only 1 left at this price on our site"
Barcelona4Seasons - Sagrada Familia,2759.0,8.1,175.0,3.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment - Passatge Nogués 5
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 60m²
3 beds (2 fulls, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Modern Apartments Center Exiample,2052.0,7.2,44.0,3.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
ApartEasy - Turo Park with lovely balcony,1923.0,7.5,45.0,3.0,squares,"Sarrià-St. Gervasi, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 50m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Family apartment Plaza España,2454.0,8.0,19.0,4.0,squares,"Eixample, Barcelona","Apartment with Terrace
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 50m²
3 beds (1 full, 1 sofa bed, 1 queen)
Free cancellation"
